,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
21277,954350,1065,GROCERY,National,HISPANIC,AUTHENTIC SOUPS BOUILLONS,3.5 OZ
21279,954355,1572,PRODUCE,National,HERBS,GARLIC JAR,32 OZ
21280,954363,827,GROCERY,National,FRUIT - SHELF STABLE,PINEAPPLE,L    20 OZ
21282,954375,69,GROCERY,Private,CONDIMENTS/SAUCES,COOKING WINES,12.7 OZ
21283,954416,1755,GROCERY,National,FROZEN PIZZA,PIZZA/PREMIUM,18.74 OZ
21286,954424,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,15 OZ
21287,954443,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,7 OZ
21291,954486,1046,GROCERY,National,DRY MIX DESSERTS,PUDDINGS DRY,1 OZ
21293,954495,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
21294,954499,1830,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,24OZ
21295,954512,69,GROCERY,Private,YOGURT,YOGURT MULTI-PACKS,6 CT
21297,954527,5155,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN FRUIT PIES  & COBBLERS,42 OZ
21299,954543,69,GROCERY,Private,DRY MIX DESSERTS,PUDDINGS DRY,3.5 OZ
21300,954545,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,24.24 OZ
21301,954549,5423,GROCERY,National,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHITE BREAD,20 OZ
21304,954633,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,5.5 OZ
21305,954642,69,GROCERY,Private,FLUID MILK PRODUCTS,REFRIGERATED COFFEE CREAMERS,1 PT
21306,954644,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,25 OZ
21308,954651,794,GROCERY,National,COLD CEREAL,KIDS CEREAL,12.5 OZ
21310,954662,1138,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3 OZ
21312,954673,1075,GROCERY,National,CRACKERS/MISC BKD FD,SNACK CRACKERS,10 OZ
21315,954712,334,GROCERY,National,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,1 1/2 OZ
21316,954715,4493,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
21320,954726,2082,GROCERY,National,FROZEN BREAD/DOUGH,FRZN BISCUITS,19.75 OZ
21322,954759,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,40 OZ.
21323,954778,2147,GROCERY,National,ICE CREAM/MILK/SHERBTS,SUPER PREMIUM PINTS,16 OZ
21324,954786,1645,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,4 OZ
21327,954816,1102,GROCERY,National,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,20 OZ
21328,954817,69,DELI,Private,SALADS/DIPS,SAL: DESSERTS-BULK,2.75 LB
21329,954831,2409,GROCERY,National,DOMESTIC WINE,POPULAR 750ML WINES,750 ML
21330,954837,1046,GROCERY,National,COFFEE,GROUND COFFEE,16 OZ
21332,954875,69,NUTRITION,Private,BABYFOOD,BABY FOOD,4 OZ
21333,954884,159,GROCERY,National,BAKED BREAD/BUNS/ROLLS,SANDWICH BUNS,22 OZ
21334,954889,2998,MEAT,National,LAMB,ROUND/LEG, 
21337,954922,3559,DELI,National,SALADS/DIPS,VEGETABLE SALADS - BULK, 
21340,954963,2,PRODUCE,National,PEPPERS-ALL,PEPPERS SERRANO, 
21342,954994,69,GROCERY,Private,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,16 OZ
21343,954997,2184,MEAT-PCKGD,National,FROZEN MEAT,PIZZA,17 OZ
21344,955012,2186,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,2.5 OZ
21345,955018,69,GROCERY,Private,HISPANIC,MEXICAN SAUCESSALSAPICANTEE,8 OZ
21346,955023,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,24 OZ
21347,955025,2468,GROCERY,National,DOMESTIC WINE,FIGHTING VARIETAL WINES,750 ML
21348,955028,2627,GROCERY,National,DOMESTIC WINE,POPULAR 750ML WINES,750 ML
21351,955043,69,GROCERY,Private,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
21352,955055,2390,SPIRITS,National,LIQUOR,BOURBON/TN WHISKEY,1.0LTR
21354,955070,2468,GROCERY,National,DOMESTIC WINE,FIGHTING VARIETAL WINES,1.5 LTR
21357,955075,69,GROCERY,Private,CHEESE,NATURAL CHEESE EXACT WT SLICES,6 OZ
21360,955123,2906,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
21361,955148,3016,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
21362,955186,69,PASTRY,Private,BREAD,BREAD:ITALIAN/FRENCH,10 OZ
21363,955206,69,GROCERY,Private,COFFEE,DECAF BEAN: REGULAR,13 OZ
21364,955207,1762,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
21365,955215,1766,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT
21368,955240,5849,NUTRITION,National,SNKS/CKYS/CRKR/CNDY,COOKIES/SWEET GOODS,12 OZ
21370,955259,397,GROCERY,National,FROZEN CHICKEN,FRZN BREADED PREPARED CHICK,4 LB
21371,955262,1722,GROCERY,National,FROZEN PIZZA,PIZZA/SINGLE SERVE/MICROWAVE,12 OZ
21373,955275,2082,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,16 OZ
21374,955280,2497,GROCERY,National,DOMESTIC WINE,PREMIUM 750ML WINES,750 ML
21375,955287,1961,GROCERY,National,CONVENIENT BRKFST/WHLSM SNACKS,FITNESS&DIET - BARS,1.25 OZ
21376,955288,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.1 OZ
21377,955313,1046,GROCERY,National,DRY MIX DESSERTS,GELATIN,3 OZ
21381,955370,131,GROCERY,National,DRY SAUCES/GRAVY,GRAVY CAN/GLASS,12 OZ
21383,955383,253,NUTRITION,National,FITNESS&DIET,FITNESS&DIET - BARS,2.75 OZ
21385,955399,194,GROCERY,National,DINNER MXS:DRY,SKILLET DINNERS,7.25 OZ
21386,955403,317,GROCERY,National,MILK BY-PRODUCTS,REFRIG DIPS,16 OZ
21387,955423,548,NUTRITION,National,CHIPS&SNACKS,POTATO CHIPS,8.5 OZ
21388,955431,1733,GROCERY,National,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,14.5 OZ
21392,955473,1882,GROCERY,National,DINNER MXS:DRY,STUFFING MIXES,6 OZ
21393,955475,69,PASTRY,Private,CAKES,CAKES: BIRTHDAY/CELEBRATION SH, 
21397,955516,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,24 OZ
21403,955552,228,GROCERY,National,CONDIMENTS/SAUCES,HOT SAUCE,6 OZ
21405,955560,697,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
21406,955577,1882,GROCERY,National,BAKED BREAD/BUNS/ROLLS,PREMIUM BREAD,24 OZ
21407,955578,2716,NUTRITION,National,FITNESS&DIET,FITNESS&DIET - BARS,.98 OZ
21408,955587,586,GROCERY,National,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,13 OZ
21410,955619,2888,MEAT,National,BEEF,CHOICE BEEF, 
21411,955628,1989,GROCERY,National,CONDIMENTS/SAUCES,BBQ SAUCE,18 OZ
21413,955635,325,GROCERY,National,DOMESTIC WINE,VALUE GLASS WINE,LTR
21415,955643,1075,GROCERY,National,CRACKERS/MISC BKD FD,VENDING SIZE/SNGL SERVE CRACKE,1.25 OZ
21420,955667,69,DELI,Private,SALADS/DIPS,SAL: DESSERTS-PREPACK,17 OZ
21423,955716,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,16 OZ
21426,955747,693,GROCERY,National,SYRUPS/TOPPINGS,ICE CREAM TOPPINGS,15 OZ
21428,955765,787,PRODUCE,National,PROCESSED,PROCESSED OTHER,4.5 OZ
21430,955774,69,GROCERY,Private,PICKLE/RELISH/PKLD VEG,RELISHES,10 OZ
21434,955813,1535,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,20 PK
21435,955818,5731,PRODUCE,National,PROCESSED,SPICES & SEASONINGS,1 OZ
21436,955823,4865,MEAT,National,PORK,RIBS - SPARE RIB/BACK RIB, 
21437,955825,520,GROCERY,National,COOKIES/CONES,PREMIUM COOKIES (EX: PEPPERIDG,6.75 OZ
21438,955828,1077,GROCERY,National,BAKING MIXES,GROUND COFFEE,15 OZ
21439,955850,69,GROCERY,Private,PNT BTR/JELLY/JAMS,PRESERVES JAM MARMALADE,11.5 OZ
21440,955854,1782,GROCERY,National,PWDR/CRYSTL DRNK MX,SOFT DRINK CANISTERS,14 QT
21443,955867,2272,MEAT-PCKGD,National,HEAT/SERVE,ENTREES,18 OZ
21444,955868,781,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
21445,955879,2004,NUTRITION,National,NON-DAIRY BEVERAGES,SOY BEVERAGE,32 OZ
21446,955887,472,GROCERY,National,SNACK NUTS,SNACK NUT(BAG), 
21449,955897,499,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,8.7 OZ
21450,955910,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
21451,955914,1425,MEAT-PCKGD,National,HEAT/SERVE,OTHER - FULLY COOKED,10 LB
21453,955920,3038,MEAT,National,PORK,LOIN - CHOPS BONE-IN, 
21454,955921,1225,GROCERY,National,FLUID MILK PRODUCTS,REFRIGERATED COFFEE CREAMERS,32 OZ
21455,955929,1075,GROCERY,National,CRACKERS/MISC BKD FD,BUTTER SPRAY CRACKER (RITZ/CLU,16 OZ
21458,955960,4293,MEAT,National,TURKEY,GROUND TURKEY, 
21460,955988,454,GROCERY,National,CHEESE,SAL:SALSA/DPS-PRPCK, 
21461,956028,69,GROCERY,Private,PICKLE/RELISH/PKLD VEG,PICKLES,32 OZ
21463,956040,69,GROCERY,Private,HISPANIC,ORIENTAL OTHER SAUCES MARINAD,.75 OZ
21464,956067,972,GROCERY,National,BAG SNACKS,POTATO CHIPS,10 OZ
21466,956093,2627,GROCERY,National,DOMESTIC WINE,ULTRA PREMIUM WINES,750 ML
21467,956100,4311,MEAT,National,CHICKEN,CHICKEN WINGS, 
21470,956109,69,NUTRITION,Private,PREPARED/PKGD FOODS,PASTA/RAMEN,7 OZ
21471,956111,5423,GROCERY,National,MILK BY-PRODUCTS,REFRIG DIPS,16 OZ
21472,956119,2472,GROCERY,National,DOMESTIC WINE,FIGHTING VARIETAL WINES, 
21473,956125,2184,MEAT-PCKGD,National,FROZEN MEAT,PIZZA,17 OZ
21474,956127,317,GROCERY,National,CHEESE,NATURAL CHEESE EXACT WT SLICES,8 OZ
21475,956131,531,GROCERY,National,COFFEE,INSTANT COFFEE FLAVORED NO SWE,22 OZ
21480,956200,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
21482,956210,2,PRODUCE,National,CITRUS,GRAPEFRUIT, 
21484,956227,188,GROCERY,National,MISC. DAIRY,REFRIGERATED PUDDING,6PK/4 OZ
21486,956248,1659,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED ENGLISH MUFFINS,6 CT
21487,956274,1094,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
21489,956284,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,14 OZ
21490,956294,1098,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,2.5 OZ
21492,956297,1046,GROCERY,National,DRY MIX DESSERTS,GELATIN,.6 OZ
21493,956309,787,PRODUCE,National,PROCESSED,PROCESSED OTHER,3 OZ
21496,956325,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,8 OZ
21497,956338,4292,MEAT,National,TURKEY,GROUND TURKEY, 
21500,956373,69,GROCERY,Private,MEAT - SHELF STABLE,BEEF STEW,24 OZ.
21502,956397,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,15 OZ
21503,956399,194,GROCERY,National,DINNER MXS:DRY,PACKAGE DINNERS: OTHER,7.75 OZ
21505,956401,583,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,13 OZ
21506,956405,1387,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,14 OZ
21507,956412,1278,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,1.62 OZ
21508,956416,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,102 OZ
21510,956440,69,GROCERY,Private,SPICES & EXTRACTS,SPICES & SEASONINGS,2.5 OZ
21512,956446,2819,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
21515,956486,4311,MEAT,National,CHICKEN,CHICKEN WINGS, 
21517,956500,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ
21518,956506,126,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
21521,956533,4473,DELI,National,DELI MEATS,MEAT:HAM BULK, 
21522,956548,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,5 LB
21523,956550,361,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,2.5 OZ
21524,956556,231,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ BTL
21525,956576,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 6PK/4PK CAN CARB (,8 OZ
21528,956599,2937,MEAT,National,BEEF,CHOICE BEEF, 
21529,956609,1276,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,15 OZ
21532,956660,754,MEAT-PCKGD,National,MEAT - MISC,SAUCES/MARINADES,1.1 OZ
21533,956666,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ
21534,956671,1225,GROCERY,National,COFFEE,NON DAIRY CREAMER: DRY,6 OZ
21535,956672,1102,GROCERY,National,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,24 OZ
21537,956681,69,GROCERY,Private,TEAS,TEA BAGS HERBAL & FLAVORED,20 CT
21541,956699,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,40 OZ
21542,956707,2536,GROCERY,National,IMPORTED WINE,FRENCH WINES,750 ML
21544,956737,69,GROCERY,Private,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,1.31 OZ
21545,956740,2678,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,4.4 OZ
21547,956745,1102,GROCERY,National,BAKED SWEET GOODS,SNACK CAKE - MULTI PACK,15   OZ
21548,956768,1781,GROCERY,National,HISPANIC,ITALIAN FOODS,24.3 OZ
21549,956782,2536,SPIRITS,National,LIQUOR,BLENDED WHISKEY,750ML
21550,956798,1345,GROCERY,National,SUGARS/SWEETNERS,GERMAN FOODS,6 CT
21551,956812,1885,PASTRY,National,ROLLS,ROLLS: DINNER,12 OZ
21552,956813,560,GROCERY,National,MARGARINES,MARGARINE: SQUEEZE,8 OZ
21553,956822,1046,GROCERY,National,PWDR/CRYSTL DRNK MX,SOFT DRINK CANISTERS,19 OZ
21556,956858,916,GROCERY,National,HISPANIC,CENTRAL AMERICAN FOODS,8 OZ
21559,956893,2468,GROCERY,National,MISC WINE,SPARKLING WINES,750 ML
21560,956902,612,GROCERY,National,CANNED JUICES,CRANAPPLE CRAN GRAPE JUICE (5,64 OZ
21563,956985,69,DELI,Private,PREPARED FOOD,HOLIDAY DINNER (HOT), 
21564,956988,1550,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,14 OZ
21567,956998,5599,GROCERY,National,CONDIMENTS/SAUCES,VINEGAR WINE/RICE,16.9 OZ
21568,957010,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ
21570,957051,5901,GROCERY,National,CONDIMENTS/SAUCES,KETCHUP/MUSTARD/BBQ SCE/MARINA,9.2 OZ
21571,957052,69,PASTRY,Private,BREAKFAST SWEETS,SW GDS: MUFFINS,16 OZ
21572,957057,418,GROCERY,National,BAKED SWEET GOODS,SNACK CAKE - SINGLE SERVE,1.9 OZ
21573,957063,5628,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
21575,957080,1875,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD UNSWE,144 OZ
21576,957088,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS,TRADITIONAL,64 OZ
21577,957089,194,GROCERY,National,COLD CEREAL,KIDS CEREAL,16 OZ
21579,957112,2594,GROCERY,National,COOKIES/CONES,SPECIALTY COOKIES,4.93 OZ
21581,957125,2,PRODUCE,National,SQUASH,YELLOW SUMMER SQUASH,18 LB
21582,957159,2082,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,9 OZ
21583,957164,1183,GROCERY,National,BAKED BREAD/BUNS/ROLLS,BAGELS,20 OZ
21585,957169,69,GROCERY,Private,SHORTENING/OIL,OLIVE OIL,8.5 OZ
21586,957171,290,NUTRITION,National,FROZEN,FROZEN ICE CREAM,PT
21587,957190,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
21588,957211,2468,GROCERY,National,MISC WINE,BEERALEMALT LIQUORS,12 OZ
21589,957232,69,GROCERY,Private,FLUID MILK PRODUCTS,EGG NOG/BOILED CUSTARD, 
21591,957243,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,7.25 LBS
21594,957317,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,11.8 OZ
21595,957322,194,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,6/3.5 OZ
21600,957345,1230,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
21604,957364,2627,GROCERY,National,DOMESTIC WINE,FIGHTING VARIETAL WINES,1.5 LTR
21605,957373,4239,DELI,National,CHEESES,CHEESE: NATURAL BULK, 
21606,957374,869,GROCERY,National,SOFT DRINKS,TEA SWEETENED,16 OZ
21610,957411,1722,GROCERY,National,FROZEN PIZZA,PIZZA/TRADITIONAL,20.21 OZ
21611,957420,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
21612,957422,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,5 LB
21613,957438,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.25 OZ
21614,957444,1733,GROCERY,National,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,15 OZ
21615,957445,2176,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5 1/2 OZ
21616,957456,317,GROCERY,National,CHEESE,GRATED CHEESE,16 OZ
21618,957521,69,PASTRY,Private,CAKES,CAKES: CREME/PUDDING,44 OZ
21619,957522,869,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
21622,957537,1487,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ
21626,957610,1645,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,6.30 OZ
21632,957695,3018,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
21636,957736,2412,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,SPRING WATER,405.6 OZ
21637,957741,1138,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,16 OZ
21639,957763,3026,MEAT,National,PORK,LOIN - ROAST, 
21640,957772,2,PRODUCE,National,STONE FRUIT,PLUOTS, 
21641,957778,855,NUTRITION,National,BAKING,FLOURS/GRAINS/SUGAR,16 OZ
21644,957792,520,GROCERY,National,COOKIES/CONES,PREMIUM COOKIES (EX: PEPPERIDG,6.75 OZ
21645,957821,1179,GROCERY,National,DRY SAUCES/GRAVY,SAUCE MIXES GRAVY MIXES DRY,.9 OZ
21646,957828,4728,MEAT,National,BEEF,GRND/PATTY - BEEF, 
21647,957839,1251,GROCERY,National,FROZEN BREAD/DOUGH,FRZN GARLIC BREAD/TOAST/STICKS,11.25 OZ
21648,957845,2468,GROCERY,National,DOMESTIC WINE,POPULAR 750ML WINES,750 ML
21649,957853,1864,GROCERY,National,OLIVES,GREEN OLIVES,10 OZ
21652,957866,1102,GROCERY,National,BAKED SWEET GOODS,SNACK CAKE - SINGLE SERVE,4.5 OZ
21653,957874,2468,GROCERY,National,MISC WINE,SPARKLING WINES,750 ML
21655,957928,2,PRODUCE,National,CITRUS,GRAPEFRUIT, 
21656,957938,194,GROCERY,National,COLD CEREAL,ADULT CEREAL,16.2 OZ
21657,957949,93,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,12 OZ
21658,957950,919,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,8 OZ
21659,957951,2,GROCERY,National,FRZN ICE,ICE - CRUSHED/CUBED,22 LB
21660,957999,1482,NUTRITION,National,DRIED FRUIT,DRIED FRUIT - OTHER,6 OZ
21661,958002,2164,NUTRITION,National,REFRIGERATED,BUTTER,8 OZ
21662,958004,2269,GROCERY,National,BAKING MIXES,PIE CRUST MIXES & SHELLS,4 OZ
21663,958008,5740,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,8 OZ
21664,958016,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
21665,958023,239,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
21666,958027,69,GROCERY,Private,CANNED JUICES,GRAPEFRUIT JUICE (50% AND UNDE,64 OZ
21667,958044,69,DELI,Private,PARTY TRAYS,DELI TRAY:FRUIT AND VEGETABLE, 
21668,958046,827,GROCERY,National,FRUIT - SHELF STABLE,PINEAPPLE,20 OZ
21671,958069,69,GROCERY,Private,SPICES & EXTRACTS,SPICES & SEASONINGS,3.5 OZ
21672,958081,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,FRZN BREAKFAST ENTREES/SANDWIC,29 OZ
21673,958102,3700,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
21674,958104,5559,PASTRY,National,BREAD,BREAD:ITALIAN/FRENCH, 
21675,958113,855,NUTRITION,National,BAKING,FLOURS/GRAINS/SUGAR,16 OZ
21676,958114,2982,MEAT,National,BEEF,VARIETY MEAT - INTERNAL, 
21680,958149,2344,SPIRITS,National,LIQUOR,LIQUEURS/SPECIALTIES,750ML
21682,958154,4274,MEAT,National,TURKEY,WHOLE HEN (UNDER 15LBS), 
21684,958180,69,PASTRY,Private,CAKES,CAKES: BIRTHDAY/CELEBRATION SH, 
21687,958213,1251,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),11.5 OZ
21690,958233,1142,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,10 OZ
21691,958252,1002,GROCERY,National,SOUP,RAMEN NOODLES/RAMEN CUPS,3 OZ
21692,958253,1278,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,2.50 OZ
21695,958288,2,GROCERY,National,SOFT DRINKS,SOFT DRINKS 20PK&24PK CAN CARB,12 OZ
21696,958293,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,12 OZ
21697,958302,1329,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
21700,958349,869,GROCERY,National,DRY BN/VEG/POTATO/RICE,NOODLE SIDE DISH MIXES,4.9 OZ
21701,958350,499,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,10/3 OZ
21703,958371,622,GROCERY,National,COOKIES/CONES,SPECIALTY COOKIES,10 OZ
21704,958382,1171,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,4 1/2 OZ
21705,958383,1621,GROCERY,National,BAKING NEEDS,CAKE DECORS & ICING,.68 OZ
21708,958450,2150,GROCERY,National,BAG SNACKS,PRETZELS,9 OZ
21711,958459,1345,GROCERY,National,DRY MIX DESSERTS,GERMAN FOODS,3.7 OZ
21714,958474,2345,GROCERY,National,DOMESTIC WINE,POPULAR 750ML WINES,750 ML
21715,958482,3018,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
21716,958488,1792,GROCERY,National,BAKING MIXES,MUFFIN & CORN BREAD MIX,7 OZ
21717,958492,2135,DELI,National,SERVICE BEVERAGE,SV BEV: N/CARB FLV FRK/MINWTR,20 OZ
21719,958549,69,GROCERY,Private,BAKING NEEDS,PIE FILLING MINCEMEAT GLAZES,29 OZ
21720,958560,1599,GROCERY,National,HISPANIC,ITALIAN FOODS,8 OZ
21721,958564,69,GROCERY,Private,SPICES & EXTRACTS,SPICES & SEASONINGS,1.875 OZ
21722,958567,1487,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ
21723,958569,69,GROCERY,Private,BAKED SWEET GOODS,SWEET GOODS - FULL SIZE,4 CT
21725,958579,1046,GROCERY,National,BAKING NEEDS,COOKING CHOCOLATE (EX SMI-SWT),7 OZ
21726,958594,2899,MEAT,National,BEEF,CHOICE BEEF, 
21728,958601,960,GROCERY,National,SNACK NUTS,NUTS OTHER,6 OZ
21730,958639,3887,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
21731,958644,65,PASTRY,National,CAKES,CAKES: NOVELTIES,10 OZ
21732,958647,264,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD DRNKNG/MNRL WAT,96 OZ
21734,958653,1882,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5 OUNCE
21735,958657,5976,NUTRITION,National,FITNESS&DIET,FITNESS&DIET - BARS,3.53 OZ
21737,958663,1465,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12 OZ
21738,958665,5849,NUTRITION,National,SNKS/CKYS/CRKR/CNDY,COOKIES/SWEET GOODS,10 OZ
21739,958670,673,PRODUCE,National,VEGETABLES - ALL OTHERS,ASPARAGUS,11 CT
21740,958676,754,GROCERY,National,PASTA SAUCE,PREMIUM,15 OZ
21743,958699,5477,DELI,National,CHEESES,CHEESE:CHEESEBALLS/SPREADS,8 OZ
21744,958700,2557,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,10/6.75 OZ
21745,958713,361,GROCERY,National,SHORTENING/OIL,COOKING SPRAYS,4 OZ
21747,958729,5491,GROCERY,National,PASTA SAUCE,PREMIUM,24 OZ
21749,958741,499,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,33 OZ
21751,958782,2627,GROCERY,National,DOMESTIC WINE,POPULAR 1.5LT WINES,1.5 LTR
21752,958819,1266,GROCERY,National,SHORTENING/OIL,VEGETABLE/SALAD OIL,48 OZ
21753,958826,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,HOT DOG BUNS,16 OZ
