,household_key,paid_meat,paid_food,number_of_active_weeks,avg_spending_per_week,paid_veggies,avg_spending_meat_per_week,ratio_spent_for_meat,avg_spending_veggies_per_week,ratio_spent_for_veggies
331,343,61.580000000000005,1170.8800000000008,51,22.958431372549036,74.64,1.207450980392157,0.05259292156326862,1.463529411764706,0.06374692538945063
332,344,285.12000000000006,1237.1500000000003,30,41.238333333333344,58.36,9.504000000000001,0.23046518207169703,1.9453333333333334,0.04717293780059006
333,345,785.2100000000008,3465.7699999999795,91,38.08538461538439,267.19000000000005,8.628681318681329,0.22656148561503087,2.9361538461538466,0.07709397911575251
334,346,921.42,3131.370000000002,74,42.31581081081084,327.6299999999999,12.451621621621621,0.29425459144080685,4.427432432432431,0.10462832562105394
335,347,127.11999999999999,440.3200000000003,11,40.02909090909093,22.430000000000003,11.556363636363635,0.28869912790697655,2.0390909090909095,0.05094022529069765
336,348,667.6500000000005,1958.6400000000003,43,45.549767441860475,146.69000000000005,15.526744186046525,0.3408742801127315,3.4113953488372104,0.07489380386390558
337,349,74.8,498.44999999999976,24,20.76874999999999,54.09,3.1166666666666667,0.15006520212659252,2.25375,0.10851640084261216
338,350,389.2100000000001,1346.2400000000018,56,24.04000000000003,133.68999999999997,6.950178571428573,0.28910892560018986,2.387321428571428,0.09930621583075812
339,351,1196.1100000000008,3602.169999999983,83,43.39963855421666,159.19999999999996,14.410963855421697,0.332052623835079,1.918072289156626,0.0441955821074521
340,352,28.72,119.42999999999999,4,29.857499999999998,14.379999999999999,7.18,0.24047559239722013,3.5949999999999998,0.1204052583103073
341,353,595.9699999999999,2595.879999999993,60,43.26466666666655,226.59000000000012,9.932833333333331,0.22958303157310872,3.7765000000000017,0.08728831841225354
342,354,1164.5399999999997,5207.5299999999725,80,65.09412499999965,246.29999999999993,14.556749999999997,0.22362617210078597,3.078749999999999,0.04729689507309631
343,355,28.09,145.23000000000005,4,36.30750000000001,19.549999999999997,7.0225,0.19341733801556146,4.887499999999999,0.13461406045582863
344,356,96.49000000000002,906.1600000000007,62,14.615483870967752,36.56999999999999,1.5562903225806455,0.10648229893175593,0.5898387096774192,0.040357111326917945
345,357,203.50000000000003,1044.6099999999997,20,52.230499999999985,64.38,10.175,0.19480954614640877,3.219,0.061630656417227495
346,358,1597.520000000001,8567.119999999928,85,100.78964705882268,684.5300000000005,18.79435294117648,0.1864710661225726,8.053294117647065,0.07990199740402916
347,359,40.24,110.89000000000003,2,55.445000000000014,3.0,20.12,0.3628821354495445,1.5,0.027053837135900434
348,360,81.26999999999998,285.40999999999997,26,10.977307692307692,14.67,3.12576923076923,0.2847482568935916,0.5642307692307692,0.05139974072387092
349,361,1338.1000000000006,5006.5000000000055,91,55.016483516483575,265.8499999999999,14.70439560439561,0.26727254569060205,2.9214285714285704,0.0531009687406371
350,362,285.01000000000016,1991.7600000000023,71,28.052957746478906,63.84999999999997,4.014225352112678,0.14309454954412168,0.8992957746478869,0.032057075149616365
351,364,534.9800000000004,1594.6899999999991,57,27.977017543859635,104.72,9.385614035087725,0.33547586051207484,1.8371929824561404,0.0656679354608106
352,365,2132.3900000000003,5012.809999999991,79,63.4532911392404,253.67999999999986,26.99227848101266,0.4253881555454932,3.2111392405063275,0.05060634654016416
353,366,99.91,362.35999999999973,32,11.323749999999992,35.85,3.1221875,0.2757202781763994,1.1203125,0.09893476101114922
354,367,549.0300000000002,3610.659999999985,87,41.5018390804596,264.83999999999986,6.310689655172416,0.15205807248536346,3.044137931034481,0.07334947073388272
355,368,241.99000000000007,908.2700000000008,29,31.31965517241382,21.919999999999998,8.344482758620693,0.26642958591608207,0.7558620689655172,0.024133792814911844
356,369,397.04,810.6300000000005,21,38.60142857142859,62.69000000000001,18.906666666666666,0.489791890258194,2.985238095238096,0.07733491235212117
357,370,423.0299999999999,1828.5300000000045,41,44.59829268292694,149.36999999999998,10.31780487804878,0.2313497727682887,3.6431707317073165,0.08168856950665267
358,371,2312.3300000000013,10108.029999999892,87,116.18425287356197,746.9500000000008,26.578505747126453,0.22876168749004763,8.585632183908055,0.07389669401456157
359,372,42.88,241.03,7,34.432857142857145,8.15,6.125714285714286,0.17790316558104802,1.1642857142857144,0.03381321827158445
360,374,970.4000000000005,4291.3599999999615,80,53.64199999999952,420.5600000000003,12.130000000000006,0.2261287796875604,5.257000000000003,0.09800156593713974
361,375,1.58,71.30999999999999,22,3.241363636363636,4.6000000000000005,0.07181818181818182,0.022156780255223676,0.2090909090909091,0.0645070817557145
362,376,1127.0000000000005,3482.9599999999905,93,37.45118279569882,102.66999999999999,12.118279569892477,0.32357534970255286,1.1039784946236557,0.02947780049153601
363,377,449.03,2447.9699999999957,69,35.47782608695646,192.52999999999994,6.507681159420289,0.18342953549267382,2.790289855072463,0.07864883965081283
364,378,235.15999999999997,2531.339999999994,94,26.929148936170147,215.81000000000017,2.5017021276595743,0.09289941295914439,2.295851063829789,0.08525524030750538
365,380,1912.8999999999994,5899.539999999951,86,68.59930232558082,376.4400000000003,22.243023255813945,0.3242456191499702,4.377209302325585,0.0638083647199618
366,381,415.62000000000006,1669.389999999998,53,31.49792452830185,118.39999999999998,7.841886792452831,0.24896519087810548,2.233962264150943,0.07092411000425311
367,382,58.219999999999985,326.65000000000003,21,15.554761904761907,17.41,2.7723809523809515,0.178233583346089,0.829047619047619,0.053298637685596194
368,383,489.5899999999999,3965.2599999999798,72,55.07305555555527,365.7300000000002,6.79986111111111,0.12346983552150488,5.079583333333336,0.09223354836757289
369,384,399.40000000000003,2096.000000000002,49,42.77551020408167,152.64000000000001,8.151020408163266,0.19055343511450368,3.115102040816327,0.07282442748091598
370,385,503.05000000000007,2090.939999999999,27,77.44222222222218,197.9000000000001,18.631481481481483,0.2405855739523852,7.329629629629633,0.09464642696586233
371,386,848.3999999999994,2850.1199999999994,74,38.515135135135125,140.13999999999996,11.464864864864857,0.2976716769820217,1.8937837837837832,0.0491698595146871
372,387,767.9699999999997,3822.4699999999716,64,59.726093749999556,156.59000000000006,11.999531249999995,0.20090935965488424,2.446718750000001,0.04096565833087015
373,388,60.69000000000001,744.6600000000004,48,15.513750000000009,26.81,1.2643750000000002,0.08150028200789619,0.5585416666666666,0.03600300808422634
374,389,2731.0499999999965,9261.59999999996,85,108.95999999999954,759.8200000000014,32.12999999999996,0.2948788546255515,8.939058823529429,0.08203982033342022
375,390,267.2400000000001,1016.2700000000007,65,15.634923076923087,70.60999999999999,4.111384615384617,0.2629616145315713,1.086307692307692,0.06947956743778713
376,391,153.83000000000004,832.400000000001,24,34.68333333333337,22.1,6.409583333333335,0.1848029793368571,0.9208333333333334,0.02654973570398844
377,392,2171.350000000001,7278.769999999922,73,99.70917808219072,724.7700000000006,29.744520547945218,0.2983127643818975,9.928356164383569,0.09957314216550438
378,393,586.8199999999999,2271.449999999999,74,30.695270270270257,84.22,7.929999999999999,0.2583459904466311,1.1381081081081081,0.0370776376323494
379,394,136.07000000000002,960.4700000000012,45,21.343777777777802,159.24,3.023777777777778,0.14167022395285628,3.538666666666667,0.16579383010401139
380,395,58.46000000000001,515.4900000000001,51,10.107647058823531,38.629999999999995,1.1462745098039218,0.11340666162292189,0.7574509803921567,0.07493840811654928
381,396,313.3900000000001,1136.7199999999996,57,19.94245614035087,71.55999999999999,5.498070175438598,0.2756967415018652,1.2554385964912278,0.06295305792103598
382,397,438.3599999999999,2591.1899999999982,80,32.389874999999975,105.95000000000002,5.479499999999999,0.16917323700693512,1.3243750000000003,0.04088854927658724
383,398,195.8700000000001,1078.2700000000011,50,21.56540000000002,49.96,3.917400000000002,0.18165209084923062,0.9992,0.04633347862780189
384,399,107.48000000000002,601.1100000000005,13,46.23923076923081,28.79,8.26769230769231,0.1788025486183892,2.2146153846153847,0.0478947280863735
385,400,2131.19,10632.159999999916,84,126.57333333333233,703.0100000000011,25.371309523809526,0.20044751019548399,8.36916666666668,0.0661210892236391
386,401,528.8600000000001,1681.7999999999993,47,35.78297872340424,189.29000000000008,11.252340425531917,0.3144606968723988,4.02744680851064,0.11255202758948754
387,402,350.88000000000005,1086.6600000000005,40,27.166500000000013,156.05,8.772000000000002,0.32289768648887407,3.90125,0.14360517549187413
388,403,358.8599999999999,575.8400000000001,36,15.99555555555556,48.08000000000001,9.96833333333333,0.6231939427618779,1.3355555555555558,0.08349541539316475
389,404,392.98999999999995,4342.5699999999615,97,44.76876288659754,337.81000000000023,4.051443298969072,0.09049710194654396,3.482577319587631,0.07779034074292486
390,405,578.4999999999998,1285.72,49,26.239183673469388,152.73000000000002,11.806122448979588,0.44994244470024564,3.1169387755102043,0.11878947204679091
391,406,403.9500000000001,1368.3500000000015,27,50.67962962962969,116.66000000000001,14.961111111111116,0.2952095589578687,4.320740740740741,0.08525596521357831
392,407,77.27999999999999,298.7700000000001,23,12.990000000000004,5.74,3.3599999999999994,0.2586605080831408,0.24956521739130436,0.019212102955450675
393,408,210.18000000000004,1422.8700000000006,41,34.70414634146343,68.05000000000003,5.126341463414635,0.14771553269096963,1.6597560975609762,0.047825873059379985
394,409,331.58999999999986,2015.930000000001,74,27.24229729729731,182.28000000000014,4.480945945945944,0.1644848779471508,2.4632432432432454,0.09041980624327238
395,410,289.65000000000015,618.1300000000002,66,9.365606060606064,52.559999999999995,4.3886363636363654,0.4685907495187097,0.7963636363636363,0.08503065698154107
396,411,974.4399999999995,3830.8399999999974,59,64.92949152542369,324.91000000000014,16.515932203389823,0.25436718839732286,5.506949152542375,0.08481429660335602
397,412,326.97,1545.299999999998,67,23.06417910447758,230.87000000000003,4.880149253731344,0.21158998252766484,3.4458208955223886,0.14940141072930843
398,413,512.6500000000003,3325.7599999999898,88,37.792727272727156,213.80000000000007,5.825568181818185,0.1541452179351492,2.429545454545455,0.06428605792360263
399,414,464.1500000000001,1785.9199999999996,66,27.059393939393935,66.36,7.032575757575759,0.2598940602042646,1.0054545454545454,0.03715731947679628
400,416,376.8000000000002,1583.8200000000008,23,68.86173913043481,181.18,16.38260869565218,0.23790582263135962,7.877391304347826,0.11439431248500456
401,417,355.92000000000013,1871.0000000000018,52,35.98076923076927,172.98000000000008,6.844615384615387,0.19022982362373048,3.3265384615384628,0.09245323356493847
402,418,737.49,3956.4999999999727,79,50.08227848101231,305.76000000000005,9.335316455696203,0.18639959560217495,3.8703797468354435,0.07728042461771822
403,419,201.69000000000005,920.9199999999995,29,31.7558620689655,30.669999999999998,6.954827586206898,0.21900925161794743,1.0575862068965516,0.03330365286887028
404,420,224.59000000000003,1066.95,34,31.38088235294118,68.94,6.605588235294118,0.210497211678148,2.027647058823529,0.06461408688317165
405,421,537.14,2378.2600000000007,68,34.97441176470589,241.29000000000002,7.899117647058823,0.22585419592475164,3.548382352941177,0.10145652704077769
406,422,141.04,523.1800000000002,15,34.87866666666668,31.44,9.402666666666667,0.26958217057226946,2.096,0.06009404029206007
407,423,9.67,133.87,10,13.387,12.99,0.967,0.07223425711511167,1.299,0.09703443639351608
408,424,179.79000000000002,1184.2599999999998,20,59.21299999999999,35.45,8.989500000000001,0.15181632411801468,1.7725000000000002,0.02993430496681473
409,425,1280.6400000000003,3781.8899999999917,76,49.76171052631568,120.41000000000004,16.850526315789477,0.33862433862433944,1.5843421052631583,0.0318385780654647
410,426,781.6400000000007,3715.4799999999946,82,45.310731707317004,534.89,9.532195121951228,0.21037389516294042,6.523048780487804,0.1439625566548604
411,427,106.25000000000003,499.51000000000005,31,16.113225806451613,26.260000000000005,3.4274193548387104,0.21270845428519955,0.8470967741935486,0.052571520089687906
412,428,621.7500000000002,2539.3400000000024,62,40.95709677419359,61.300000000000004,10.028225806451617,0.24484708625075796,0.9887096774193549,0.024140130900155137
413,429,28.10000000000001,221.76999999999995,33,6.720303030303029,23.090000000000003,0.8515151515151518,0.12670785047571814,0.6996969696969698,0.1041168778464175
414,430,268.77000000000004,1229.4100000000008,49,25.090000000000014,18.39,5.485102040816328,0.21861706021587582,0.3753061224489796,0.014958394677121538
415,432,589.34,1768.1399999999983,85,20.80164705882351,116.83999999999997,6.933411764705883,0.3333107106903303,1.3745882352941174,0.06608074021287913
416,433,83.58000000000001,760.5400000000002,55,13.828000000000003,73.30000000000001,1.519636363636364,0.10989560049438557,1.332727272727273,0.09637888868435585
417,434,690.1400000000001,2165.519999999994,75,28.87359999999992,106.45999999999995,9.201866666666668,0.31869481694927865,1.419466666666666,0.04916140234216273
418,435,0.5499999999999998,653.01,42,15.547857142857143,21.489999999999995,0.01309523809523809,0.0008422535642639466,0.5116666666666665,0.03290914381096766
419,436,467.75000000000006,1725.440000000003,28,61.62285714285725,245.24000000000004,16.705357142857146,0.27109027262611235,8.75857142857143,0.14213186201780395
420,437,767.64,2404.54,44,54.64863636363636,96.46000000000004,17.446363636363635,0.31924609280777194,2.1922727272727283,0.04011578098097767
421,438,460.15000000000015,2487.6699999999973,46,54.079782608695595,200.46000000000004,10.00326086956522,0.184972283301242,4.357826086956522,0.08058142760092787
422,439,64.82,349.96999999999997,23,15.216086956521737,26.910000000000004,2.818260869565217,0.18521587564648398,1.1700000000000002,0.076892305054719
423,440,11.369999999999997,73.81,3,24.603333333333335,11.86,3.789999999999999,0.1540441674569841,3.953333333333333,0.16068283430429478
424,441,420.43000000000023,1947.0499999999981,64,30.42265624999997,185.30999999999997,6.569218750000004,0.21593179425284437,2.8954687499999996,0.09517475154721253
425,442,239.91,1529.6600000000005,51,29.993333333333343,282.53,4.7041176470588235,0.1568387746296562,5.539803921568627,0.18470117542460407
426,443,188.27,1802.6699999999983,64,28.166718749999973,80.7,2.94171875,0.1044395258144864,1.2609375,0.04476692905523478
427,444,228.04999999999998,828.5600000000006,26,31.86769230769233,42.94999999999999,8.771153846153846,0.27523655498696514,1.6519230769230764,0.05183692188857772
428,445,144.78000000000003,1522.2200000000005,68,22.385588235294126,87.64999999999999,2.129117647058824,0.09511108775341276,1.288970588235294,0.057580376029746
429,446,6.58,153.02999999999997,19,8.054210526315789,4.59,0.3463157894736842,0.04299810494674247,0.24157894736842103,0.02999411880023525
430,447,124.02999999999997,813.9400000000002,56,14.53464285714286,27.900000000000002,2.2148214285714283,0.1523822394771113,0.4982142857142858,0.03427771088778042
431,448,85.42999999999999,275.8900000000001,25,11.035600000000004,11.55,3.4172,0.3096523976947333,0.462,0.04186451121823914
432,449,107.66,464.7600000000001,24,19.365000000000006,5.35,4.485833333333333,0.23164644117393915,0.22291666666666665,0.011511317669334706
433,450,257.9800000000001,738.8400000000009,53,13.940377358490585,119.11999999999989,4.867547169811322,0.3491689675707863,2.2475471698113187,0.16122570515943876
434,451,400.92,1510.400000000002,72,20.977777777777803,94.00000000000001,5.568333333333333,0.26543961864406745,1.3055555555555558,0.06223516949152536
435,452,146.54999999999998,440.0200000000001,17,25.883529411764712,30.439999999999998,8.620588235294116,0.33305304304349787,1.7905882352941176,0.06917867369665014
436,453,85.19000000000003,488.46000000000015,22,22.20272727272728,11.39,3.8722727272727284,0.17440527371739753,0.5177272727272727,0.023318183679318667
437,454,1246.92,5008.739999999973,95,52.72357894736814,366.79000000000013,13.125473684210528,0.24894883743216992,3.860947368421054,0.07322999397053992
438,455,46.78,658.4099999999995,16,41.15062499999997,28.949999999999996,2.92375,0.0710499536762808,1.8093749999999997,0.043969563038228486
439,456,845.8800000000009,3483.139999999998,64,54.42406249999997,76.62999999999998,13.216875000000014,0.2428498423835968,1.1973437499999997,0.02200026412949236
440,457,131.89999999999998,454.2799999999999,37,12.277837837837836,33.910000000000004,3.564864864864864,0.2903495641454609,0.9164864864864866,0.0746455930263274
441,458,174.15000000000006,825.3500000000007,70,11.790714285714296,43.50999999999998,2.487857142857144,0.2110013933482764,0.6215714285714282,0.05271702913915301
442,459,123.10000000000001,427.92999999999967,56,7.641607142857137,42.249999999999986,2.1982142857142857,0.28766387025915474,0.7544642857142855,0.09873110088098525
443,460,24.199999999999996,372.1100000000001,56,6.644821428571431,41.02000000000001,0.43214285714285705,0.06503453279944099,0.7325000000000002,0.11023622047244093
444,461,111.80000000000001,359.6300000000002,27,13.319629629629638,18.409999999999997,4.140740740740741,0.31087506604009657,0.6818518518518517,0.05119150237744344
445,462,199.82,1108.1400000000003,65,17.0483076923077,87.33999999999999,3.074153846153846,0.18032017615102777,1.3436923076923075,0.07881675600555882
446,463,620.7399999999998,2480.0300000000034,87,28.506091954023027,308.42000000000013,7.13494252873563,0.25029535933033026,3.545057471264369,0.124361398854046
447,464,371.2200000000005,1651.5199999999986,79,20.905316455696184,107.12000000000003,4.698987341772158,0.2247747529548542,1.355949367088608,0.06486146095717892
448,465,45.28,236.2500000000001,29,8.146551724137934,8.129999999999999,1.5613793103448277,0.1916613756613756,0.2803448275862069,0.034412698412698395
449,466,101.33,248.96,9,27.662222222222223,9.17,11.258888888888889,0.4070131748071979,1.018888888888889,0.03683322622107969
450,467,370.24999999999994,1552.4000000000024,66,23.52121212121216,185.36000000000004,5.609848484848484,0.23850167482607534,2.808484848484849,0.11940221592373083
451,468,521.8299999999998,2640.6299999999997,90,29.34033333333333,76.52000000000001,5.798111111111109,0.19761572049094342,0.8502222222222223,0.028977933296220983
452,469,806.0900000000007,4874.6999999999725,72,67.70416666666628,306.6999999999999,11.195694444444454,0.16536197099308783,4.25972222222222,0.06291669230927065
453,470,133.43000000000004,1473.0699999999993,88,16.73943181818181,29.450000000000006,1.5162500000000003,0.09057953797171898,0.33465909090909096,0.019992261060234762
454,471,120.47999999999998,853.9299999999997,34,25.11558823529411,115.47999999999996,3.5435294117647054,0.14108884803204014,3.396470588235293,0.1352335671542164
455,472,1072.91,4426.489999999978,53,83.5186792452826,240.07000000000014,20.243584905660377,0.24238392044260926,4.5296226415094365,0.05423484521596148
456,473,327.46999999999997,1875.0699999999995,44,42.61522727272726,103.25000000000001,7.442499999999999,0.17464414661852626,2.3465909090909096,0.0550646109211923
457,474,451.08000000000015,1431.5000000000002,22,65.06818181818183,34.16000000000001,20.50363636363637,0.31511002444987785,1.5527272727272732,0.02386308068459658
458,475,227.14000000000001,898.280000000001,32,28.07125000000003,29.54,7.0981250000000005,0.25286102328895194,0.923125,0.032885069243442984
459,476,299.80999999999995,1198.2700000000002,19,63.06684210526317,49.379999999999995,15.779473684210524,0.25020237509075577,2.5989473684210522,0.04120941023308602
460,477,53.379999999999995,302.23,31,9.749354838709678,21.91,1.7219354838709675,0.17662045462065312,0.7067741935483871,0.07249445786321675
461,478,91.43999999999998,162.98999999999998,15,10.865999999999998,19.52,6.095999999999999,0.5610160132523468,1.3013333333333332,0.11976194858580283
462,479,213.29000000000005,1109.2700000000002,49,22.638163265306126,56.42999999999999,4.352857142857144,0.19227960730931154,1.1516326530612244,0.05087129373371676
463,480,283.5000000000002,1796.359999999999,48,37.42416666666664,195.24,5.906250000000004,0.1578191453828856,4.0675,0.10868645483088028
464,481,436.67000000000013,1368.0000000000011,33,41.45454545454549,169.88000000000005,13.232424242424246,0.31920321637426885,5.147878787878789,0.12418128654970753
465,482,459.35999999999996,1270.6200000000022,35,36.30342857142863,90.01999999999995,13.124571428571427,0.36152429522595203,2.5719999999999987,0.07084730289150164
466,483,387.1700000000002,1477.6900000000003,60,24.628166666666672,26.430000000000003,6.452833333333336,0.26201029985991653,0.44050000000000006,0.01788602480899241
467,484,436.88999999999965,1914.6399999999974,69,27.748405797101412,171.88,6.331739130434777,0.22818388835499112,2.491014492753623,0.08977144528475338
468,485,655.3299999999997,2289.1700000000023,73,31.358493150684964,75.35,8.977123287671228,0.2862740643988865,1.0321917808219176,0.03291586033365801
469,486,165.76999999999998,649.6600000000001,14,46.40428571428572,48.650000000000006,11.840714285714284,0.2551642397561801,3.4750000000000005,0.07488532463134563
470,487,1.15,38.57000000000001,7,5.510000000000001,2.29,0.16428571428571428,0.02981591910811511,0.3271428571428571,0.05937256935442052
471,488,122.10000000000002,319.9200000000001,14,22.851428571428578,33.16,8.721428571428573,0.38165791447861963,2.3685714285714283,0.10365091272818201
472,489,409.9,2945.7300000000128,69,42.69173913043497,163.81000000000003,5.940579710144927,0.13915056709202753,2.3740579710144933,0.0556093056729569
473,490,335.69999999999993,2047.5199999999982,49,41.786122448979555,73.78,6.851020408163264,0.16395444244744875,1.5057142857142858,0.0360338360553255
474,491,465.5000000000003,1932.8800000000006,59,32.7606779661017,171.34,7.8898305084745814,0.24083233309879568,2.9040677966101693,0.08864492363726664
475,492,329.54000000000013,3389.109999999988,67,50.583731343283404,195.1399999999999,4.918507462686569,0.09723496729229836,2.9125373134328343,0.05757853831831973
476,493,834.6400000000007,3036.2199999999866,75,40.48293333333316,232.49,11.128533333333342,0.2748944411142817,3.0998666666666668,0.07657218515127395
477,495,511.4200000000001,1746.3900000000008,49,35.64061224489797,109.01,10.43714285714286,0.29284409553421625,2.2246938775510205,0.06242019251140923
478,496,229.51000000000002,477.87000000000023,9,53.09666666666669,14.22,25.501111111111115,0.480277062799506,1.58,0.029757046895599208
479,497,99.41999999999996,525.83,35,15.023714285714286,33.2,2.8405714285714274,0.18907251393035765,0.9485714285714286,0.06313827662932887
480,498,108.41000000000001,503.3500000000004,27,18.642592592592607,45.9,4.015185185185185,0.21537697427237493,1.7,0.09118903347571265
481,499,97.19000000000001,468.3900000000002,16,29.274375000000013,27.28,6.074375000000001,0.20749802514998178,1.705,0.058242063237900016
482,500,10.99,45.02000000000001,3,15.00666666666667,1.2600000000000002,3.6633333333333336,0.24411372723234115,0.4200000000000001,0.027987561083962685
483,501,85.63000000000002,337.86000000000007,15,22.524000000000004,18.379999999999995,5.7086666666666686,0.2534481737997988,1.225333333333333,0.05440123127922805
484,502,568.8700000000002,1631.3600000000015,32,50.98000000000005,102.84000000000003,17.777187500000007,0.34870905256963497,3.213750000000001,0.06303942722636324
485,503,255.48000000000005,3229.149999999989,70,46.130714285714134,385.7600000000001,3.6497142857142864,0.07911679544152514,5.5108571428571445,0.11946177786724103
486,504,104.97,341.40000000000003,7,48.77142857142858,33.33,14.995714285714286,0.3074692442882249,4.761428571428572,0.09762741652021088
487,506,137.36,773.85,20,38.6925,20.019999999999996,6.868,0.17750209989015958,1.001,0.02587064676616915
488,507,118.34,884.3000000000002,46,19.223913043478266,29.769999999999996,2.572608695652174,0.133823363112066,0.6471739130434782,0.033665045798937
489,508,281.77,766.9800000000013,37,20.729189189189224,24.409999999999997,7.615405405405405,0.36737594200630985,0.6597297297297297,0.031826123236590204
490,509,20.6,227.08,14,16.220000000000002,8.46,1.4714285714285715,0.09071692795490575,0.6042857142857143,0.03725559274264576
491,510,968.6399999999998,4850.849999999978,87,55.756896551723884,311.39000000000044,11.133793103448273,0.1996845913602779,3.5791954022988555,0.06419287341393815
492,511,606.3300000000004,2223.3700000000017,96,23.160104166666684,125.51000000000002,6.315937500000004,0.27270764650058243,1.3073958333333335,0.056450343397635085
493,512,248.19000000000017,686.3799999999999,16,42.89874999999999,64.43999999999998,15.51187500000001,0.3615927037501096,4.027499999999999,0.09388385442466271
494,513,2313.0599999999995,5867.989999999973,92,63.78249999999971,321.06000000000006,25.141956521739125,0.39418267583959926,3.489782608695653,0.054713794672451986
495,514,121.19,1839.8700000000033,52,35.382115384615446,302.3299999999999,2.330576923076923,0.06586878420757977,5.81403846153846,0.16432139227227976
496,515,371.79,1233.0600000000013,33,37.36545454545458,130.33000000000004,11.266363636363637,0.3015181742980874,3.9493939393939406,0.10569639758000414
497,516,52.82,146.13999999999996,13,11.241538461538457,4.19,4.063076923076923,0.3614342411386343,0.32230769230769235,0.028671137265635707
498,517,599.3300000000002,2405.199999999995,60,40.08666666666658,133.38,9.988833333333336,0.2491809412938639,2.223,0.055454847829702426
499,518,627.4600000000002,2410.9299999999967,76,31.722763157894693,140.88,8.25605263157895,0.2602564155740735,1.8536842105263158,0.05843388236074884
500,519,46.81,490.25000000000017,27,18.157407407407415,33.470000000000006,1.7337037037037037,0.09548189699133092,1.2396296296296299,0.06827129015808259
501,520,302.0400000000001,1219.8800000000015,62,19.675483870967767,44.35000000000001,4.871612903225808,0.247598124405679,0.7153225806451614,0.03635603501983797
502,521,114.43,570.3600000000001,33,17.28363636363637,82.49,3.4675757575757578,0.20062767374991228,2.4996969696969695,0.14462795427449326
503,523,598.2700000000002,3232.2699999999936,60,53.87116666666656,154.82999999999996,9.97116666666667,0.18509282949753622,2.5804999999999993,0.047901320124865886
504,524,162.07,828.2100000000002,50,16.564200000000003,160.63000000000002,3.2414,0.19568708419362235,3.2126000000000006,0.193948394730805
505,525,92.41,631.6199999999999,30,21.053999999999995,68.07,3.0803333333333334,0.14630632342231092,2.2689999999999997,0.10777049491783035
506,526,483.94000000000034,2269.269999999999,75,30.256933333333322,153.19999999999993,6.452533333333338,0.2132580080818944,2.042666666666666,0.06751069727269123
507,527,453.64000000000016,2239.1399999999935,84,26.656428571428496,50.609999999999985,5.400476190476192,0.20259563939726924,0.6024999999999998,0.022602427717784562
508,528,11.860000000000001,269.46999999999997,12,22.45583333333333,42.290000000000006,0.9883333333333334,0.044012320480944084,3.5241666666666673,0.1569376925075148
509,529,323.72,1369.3000000000006,40,34.232500000000016,79.41999999999999,8.093,0.23641276564668068,1.9854999999999996,0.05800043818009198
510,530,235.20999999999998,992.1300000000011,34,29.180294117647094,109.62999999999995,6.917941176470587,0.2370757864392768,3.2244117647058808,0.11049963210466351
511,531,132.75,541.8900000000008,29,18.685862068965545,8.25,4.577586206896552,0.24497591762165716,0.28448275862068967,0.015224492055583214
512,532,33.57,325.72000000000014,11,29.610909090909104,1.6,3.0518181818181818,0.10306398133366076,0.14545454545454548,0.004912194522903105
513,533,494.0900000000002,1926.9600000000019,46,41.890434782608736,164.75000000000009,10.741086956521743,0.2564090588284135,3.581521739130437,0.08549736372317014
514,534,167.35,839.6399999999993,86,9.76325581395348,101.90000000000005,1.9459302325581396,0.19931160973750672,1.1848837209302332,0.12136153589633669
515,535,176.22,707.9400000000009,24,29.497500000000034,49.489999999999995,7.3425,0.24891939994914794,2.0620833333333333,0.0699070542701358
516,536,329.0100000000001,1057.5800000000008,56,18.885357142857156,54.859999999999985,5.875178571428573,0.3110970328485787,0.9796428571428569,0.05187314434841804
517,537,225.56000000000006,687.4000000000007,28,24.550000000000022,10.42,8.055714285714288,0.3281350014547568,0.37214285714285716,0.015158568519057305
518,538,366.1400000000001,2565.169999999994,48,53.44104166666654,143.85999999999993,7.6279166666666685,0.14273517934483912,2.997083333333332,0.056082053041319004
519,539,206.92000000000002,651.2700000000001,26,25.048846153846156,30.58999999999999,7.958461538461539,0.31771769005174505,1.176538461538461,0.04696976676340072
520,540,264.50000000000006,2376.099999999997,54,44.0018518518518,384.46000000000015,4.898148148148149,0.11131686376836007,7.119629629629633,0.1618029544211105
521,541,381.1699999999999,1187.5600000000013,34,34.928235294117684,62.47000000000002,11.210882352941173,0.32096904577452884,1.837352941176471,0.052603657920441874
522,542,222.15999999999997,1316.7900000000002,70,18.811285714285717,60.56999999999999,3.173714285714285,0.16871331039877271,0.8652857142857142,0.04599822295126785
523,543,1611.0300000000016,2528.9700000000007,81,31.22185185185186,7.2299999999999995,19.88925925925928,0.637030095256172,0.08925925925925926,0.0028588713982372264
524,544,208.92999999999998,1019.75,48,21.244791666666668,142.67000000000004,4.352708333333333,0.20488354988967883,2.9722916666666674,0.1399068399117431
525,545,386.5400000000001,1445.9400000000007,48,30.123750000000015,160.47999999999996,8.052916666666668,0.2673278282639666,3.3433333333333324,0.11098662461789553
526,546,390.5100000000002,967.9399999999997,62,15.611935483870964,42.3,6.298548387096778,0.40344442837365985,0.682258064516129,0.04370105585056926
527,547,280.4400000000001,1087.3600000000006,33,32.95030303030305,56.650000000000006,8.498181818181822,0.2579090641553855,1.7166666666666668,0.0520986609770453
528,548,648.0800000000004,2471.1600000000085,64,38.61187500000013,343.66000000000014,10.126250000000006,0.262257401382346,5.369687500000002,0.13906829181437017
