,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
14288,893802,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
14298,893868,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
14304,893907,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,24 CT
14313,894049,69,GROCERY,Private,FRUIT - SHELF STABLE,FRUIT COCKTAIL FRUIT SALAD,8.25 OZ
14448,895268,2,PRODUCE,National,VEGETABLES SALAD,SPINACH BULK,24 CT
14457,895340,398,GROCERY,National,VEGETABLES - SHELF STABLE,PIMENTOS,2 OZ
14461,895357,1607,PRODUCE,National,VALUE ADDED VEGETABLES,POTATOES PROCESSED,16 OZ
14508,895743,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
14554,896088,1430,GROCERY,National,HISPANIC,AUTHENTIC VEGETABLES AND FOODS,105 OZ
14588,896379,673,PRODUCE,National,BROCCOLI/CAULIFLOWER,CAULIFLOWER WHOLE, 
14612,896539,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,4LB
14621,896617,69,GROCERY,Private,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
14627,896672,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
14659,896949,1607,PRODUCE,National,VALUE ADDED VEGETABLES,POTATOES PROCESSED,16 OZ
14680,897120,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
14722,897409,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,9 OZ
14743,897615,1446,GROCERY,National,VEGETABLES - SHELF STABLE,BEETS,15.25 OZ
14778,897907,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
14937,899203,843,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.8 OZ
14948,899348,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
15006,899856,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
15106,900802,69,PRODUCE,Private,CARROTS,CARROTS BAGGED,2 LB
15114,900889,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,25 LB
15119,900937,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
15177,901452,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
15187,901519,85,GROCERY,National,VEGETABLES - SHELF STABLE,CARROTS,14.5 OZ
15188,901523,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,9 OZ
15208,901747,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,8 OZ
15222,901857,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC TOMATOES,12 CT
15254,902167,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
15264,902225,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
15271,902292,2,PRODUCE,National,VEGETABLES - ALL OTHERS,CABBAGE,30 CT
15364,903065,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,55 OZ
15369,903123,378,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.75 OZ
15372,903159,2,SALAD BAR,National,SALAD BAR,SOUPS, 
15397,903325,2,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCOLI WHOLE&CROWNS, 
15504,904360,673,PRODUCE,National,VEGETABLES SALAD,HEAD LETTUCE,24CT
15543,904603,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
15587,904973,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,12 OZ
15608,905217,843,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,16 OZ
15617,905293,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC POTATOES,10 LB
15637,905429,69,GROCERY,Private,HISPANIC,ORIENTAL VEGETABLES,8 OZ
15651,905537,5724,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,27 OZ
15692,905868,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
15695,905913,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
15705,905986,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.25 OZ
15710,906017,69,PRODUCE,Private,VEGETABLES - ALL OTHERS,RADISH,1 LB
15750,906410,5599,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,8 OZ
15778,906673,5724,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,27 OZ
15857,907355,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
15957,908130,673,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),5 LB
15969,908217,282,GROCERY,National,VEGETABLES - SHELF STABLE,ASPARAGUS,15 OZ
15978,908273,69,GROCERY,Private,FRUIT - SHELF STABLE,FRUIT COCKTAIL FRUIT SALAD,15 OZ
16053,908933,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,20 OZ
16093,909268,1646,PRODUCE,National,SALAD MIX,BLENDS,12 OZ
16106,909366,5724,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,27 OZ
16137,909685,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,20 LB
16165,909915,282,GROCERY,National,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,6 OZ
16201,910192,529,PRODUCE,National,BROCCOLI/CAULIFLOWER,BROCCO-FLOWER,16 CT
16263,910745,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
16359,911622,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
16387,911878,2,PRODUCE,National,CORN,CORN WHITE,48 CT
16416,912123,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC POTATOES,5 LB
16419,912137,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,29 OZ
16421,912146,69,GROCERY,Private,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,14 OZ
16480,912681,2,PRODUCE,National,VEGETABLES - ALL OTHERS,GREENS,24 CT
16565,913425,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,16 OZ
16567,913449,1251,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,11.5 OZ
16569,913459,787,PRODUCE,National,ONIONS,ONIONS OTHER,3 OZ
16582,913623,69,GROCERY,Private,HISPANIC,MEXICAN BEANS REFRIED,16 OZ
16591,913689,2257,PRODUCE,National,CARROTS,CARROTS MINI PEELED,4-3 OZ
16621,913894,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CARROTS,1 LB
16631,913997,895,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
16640,914107,2,SALAD BAR,National,SALAD BAR,SOUPS, 
16751,915170,5136,GROCERY,National,BEANS - CANNED GLASS & MW,PEAS FRESH PACK CROWDER,15 OZ
16793,915539,5599,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES, 
16817,915724,69,GROCERY,Private,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,16 OZ
16834,915868,5523,NUTRITION,National,FROZEN,FROZEN VEGETABLES,14 OZ
16957,916970,715,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
16995,917387,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,12 CT
17039,917704,843,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,32 OZ
17058,917848,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,17.5 OZ
17065,917901,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,12 CT
17066,917947,1083,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,15 OZ
17128,918484,2,PRODUCE,National,CARROTS,CARROTS - BULK,24 CT
17129,918486,749,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,12 OZ
17144,918617,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
17145,918635,5937,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC BERRIES,1 LB
17156,918688,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
17223,919215,135,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BREADED VEGETABLES,16 OZ
17231,919323,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC APPLES,80-88 CT
17279,919732,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,30 OZ
17359,920367,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
17366,920433,1446,GROCERY,National,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,15.25 OZ
17392,920638,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES SALAD,24 CT
17395,920667,495,GROCERY,National,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,15 OZ
17405,920739,5545,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC BERRIES,6 OZ
17481,921288,2,PRODUCE,National,VEGETABLES - ALL OTHERS,GREENS,12 CT
17541,921800,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC BROCCOLI/CAULIFLOWER,14 CT
17552,921920,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,8.3 OZ
17599,922340,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
17672,922896,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,11.6 OZ
17732,923383,282,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
17781,923751,2,PRODUCE,National,VEGETABLES - ALL OTHERS,TOMATOES-OTHER,10 LB
17791,923816,165,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
17796,923860,5599,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
17826,924096,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
17919,924911,5638,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,28 OZ
17962,925297,705,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,7.5 OZ
18034,925874,830,GROCERY,National,HISPANIC,MEXICAN BEANS REFRIED,16 OZ
18054,926065,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
18069,926210,69,GROCERY,Private,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),46 OZ
18090,926422,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
18120,926655,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
18177,927048,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,4 LB
18182,927090,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
18290,928035,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,4 CT
18304,928146,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC ONIONS,3 LB
18439,929410,1251,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),5.5 OZ
18455,929575,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,2 LB
18468,929693,1083,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,14 OZ
18470,929704,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
18519,930242,85,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,16 OZ
18548,930504,1377,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,10 OZ
18556,930553,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
18563,930615,1557,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,8OZ
18635,931411,774,GROCERY,National,HISPANIC,AUTHENTIC VEGETABLES AND FOODS,4.4 LB
18687,931844,1527,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,8 OZ
18707,931996,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,16 OZ
18715,932072,69,GROCERY,Private,VEGETABLES - SHELF STABLE,ASPARAGUS,12 OZ
18726,932179,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,24 CT
18928,933904,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEETS,15 OZ
18934,933934,1837,GROCERY,National,CANNED JUICES,VEG JUICE (EXCEPT TOMATO) (OVE,46 OZ
18959,934186,165,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
18966,934227,85,GROCERY,National,VEGETABLES - SHELF STABLE,CARROTS,14.5 OZ
18997,934503,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
19008,934632,1546,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,28 OZ
19052,934930,5638,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,14.5OZ
19077,935218,5556,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,6OZ
19122,935577,78,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,8  OZ
19161,935933,1083,GROCERY,National,HISPANIC,MEXICAN BEANS REFRIED,16 OZ
19197,936271,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,12 OZ
19200,936320,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,14.50 OZ
19208,936439,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
19222,936594,843,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,28 OZ
19234,936706,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,7-3/4 OZ
19238,936741,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,24 OZ
19253,936864,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,1 LB
19309,937322,894,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,14 OZ
19342,937526,2,PRODUCE,National,SEASONAL,PUMPKINS,45 CT
19343,937548,85,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,17 OZ
19347,937571,69,GROCERY,Private,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,16 OZ
19366,937689,673,PRODUCE,National,CARROTS,CARROTS MINI PEELED,1 LB
19407,938004,5724,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
19421,938139,1557,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,30 OZ
19445,938300,1646,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
19453,938366,749,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,8 OZ
19481,938554,5724,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,27 OZ
19484,938566,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO SAUCE,15 OZ
19495,938635,2,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY, 
19505,938700,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,15.25 OZ
19528,938911,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC TOMATOES,20 LB
19551,939119,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,10OZ
19584,939442,2,PRODUCE,National,VEGETABLES - ALL OTHERS,GREENS,12 CT
19665,940108,407,GROCERY,National,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
19666,940136,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC APPLES,3 LB
19667,940139,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,10 OZ
19713,940567,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,1 LB
19804,941307,1633,PRODUCE,National,SALAD MIX,BLENDS,10 OZ
19818,941386,85,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,26 OZ
19846,941672,1441,SALAD BAR,National,SALAD BAR,CONDIMENTS/SUPPLIES,1.5 OZ
19909,942258,407,GROCERY,National,FRUIT - SHELF STABLE,FRUIT COCKTAIL FRUIT SALAD,30 OZ
20103,943837,282,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,11 OZ
20204,944823,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,14 OZ
20325,945836,5599,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,15 OZ
20338,945951,85,GROCERY,National,VEGETABLES - SHELF STABLE,SALADS CND (BEAN POTATO),15.5 OZ
20367,946276,1251,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,11 OZ
20369,946308,378,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.5 OZ
20393,946541,5599,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,8 OZ
20458,947113,69,GROCERY,Private,VEGETABLES - SHELF STABLE,HOMINY,15.5 OZ
20467,947200,407,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,14.5 OZ
20479,947282,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,10 LB
20506,947461,1663,GROCERY,National,HISPANIC,AUTHENTIC PASTA RICE BEANS,16 OZ
20550,947856,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,8 OZ
20565,948014,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,10 LB
20571,948086,1646,PRODUCE,National,SALAD MIX,KITS,10 OZ
20581,948186,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,16 OZ
20640,948651,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
20642,948665,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
20657,948790,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC SQUASH,LB
20663,948826,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES - PLAIN,9 OZ
20777,949920,2,PRODUCE,National,VEGETABLES - ALL OTHERS,ASPARAGUS,1 LB
20871,950691,673,PRODUCE,National,CARROTS,CARROTS BAGGED,2 LB
20884,950849,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CARROTS,16 OZ
20901,950982,5124,PRODUCE,National,CORN,CORN FRESH PACKAGED,5 CT
20930,951179,5553,PRODUCE,National,TOMATOES,TOMATOES GRAPE,1 PT
20958,951412,2,PRODUCE,National,VEGETABLES - ALL OTHERS,ASPARAGUS,11 CT
20965,951502,673,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY, 
20981,951654,165,GROCERY,National,VEGETABLES - SHELF STABLE,MIXED VEGETABLES,29 OZ
21009,951907,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
21043,952254,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6OZ
21051,952337,2,PRODUCE,National,VEGETABLES - ALL OTHERS,ONIONS YELLOW (BULK&BAG),5 LB
21060,952415,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
21065,952500,347,NUTRITION,National,FROZEN,FROZEN VEGETABLES,10 OZ
21102,952865,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,32 OZ
21103,952868,715,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
21129,953106,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,16 OZ
21146,953296,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,7.5 OZ
21160,953377,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,1 LB
21205,953750,1278,GROCERY,National,HISPANIC,AUTHENTIC VEGETABLES AND FOODS,28 OZ
21239,954065,942,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,6 OZ
21287,954443,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,7 OZ
21346,955023,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES- VALUE,24 OZ
21364,955207,1762,GROCERY,National,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15 OZ
21502,956397,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS WAX SHELLIES,15 OZ
21508,956416,1837,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES WHOLE,102 OZ
21522,956548,2,PRODUCE,National,VEGETABLES - ALL OTHERS,VEGETABLES ALL OTHER,5 LB
21529,956609,1276,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,15 OZ
21564,956988,1550,GROCERY,National,HISPANIC,ORIENTAL VEGETABLES,14 OZ
21591,957243,69,GROCERY,Private,FRZN VEGETABLE/VEG DSH,FRZN CORN ON THE COB,7.25 LBS
21612,957422,2,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,5 LB
21613,957438,69,GROCERY,Private,BEANS - CANNED GLASS & MW,VARIETY BEANS - KIDNEY PINTO,15.25 OZ
21664,958016,2,PRODUCE,National,ONIONS,ONIONS SWEET (BULK&BAG),40 LB
21687,958213,1251,GROCERY,National,CANNED JUICES,TOMATO JUICE (OVER 50% JCE),11.5 OZ
21696,958293,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,12 OZ
21739,958670,673,PRODUCE,National,VEGETABLES - ALL OTHERS,ASPARAGUS,11 CT
21827,959496,1646,PRODUCE,National,SALAD MIX,KITS,10 OZ
21842,959693,5638,NUTRITION,National,PREPARED/PKGD FOODS,VEGETABLES/DRY BEANS,14.5 OZ
21847,959773,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES SALAD,24 CT
21889,960142,69,GROCERY,Private,VEGETABLES - SHELF STABLE,PEAS GREEN,15 OZ
21905,960278,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
21920,960408,649,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC BROCCOLI/CAULIFLOWER,12 CT
21971,960780,2,SALAD BAR,National,SALAD BAR,SALAD BAR FRESH FRUIT, 
21976,960855,1546,GROCERY,National,VEGETABLES - SHELF STABLE,ITALIAN FOODS,28 OZ
22016,961194,673,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY, 
22019,961220,69,GROCERY,Private,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,28 OZ
22060,961554,69,PRODUCE,Private,CARROTS,CARROTS MINI PEELED,1 LB
22065,961590,2,PRODUCE,National,TOMATOES,TOMATOES-OTHER,7.5 LB
22072,961654,843,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14.5 OZ
22092,961785,5556,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,1 LB
22177,962487,843,GROCERY,National,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14.5 OZ
22186,962568,2,PRODUCE,National,VEGETABLES - ALL OTHERS,CELERY, 
22192,962609,69,GROCERY,Private,VEGETABLES - SHELF STABLE,MUSHROOMS CND & GLASS,4 OZ
22215,962782,69,GROCERY,Private,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
22228,962865,2,PRODUCE,National,TOMATOES,TOMATOES-OTHER,15 LB
22273,963263,1504,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ
22282,963339,1123,GROCERY,National,HISPANIC,MEXICAN BEANS REFRIED,31 OZ
22298,963517,69,GROCERY,Private,DRY BN/VEG/POTATO/RICE,DRY BEANS/PEAS/BARLEY: BAG & B,1 LB
22302,963562,282,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BOXED VEGETABLES- VALUE A,7.5 OZ
22344,963877,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES ALL OTHERS, 
22349,963952,1527,GROCERY,National,VEGETABLES - SHELF STABLE,MISCELLANEOUS VEGETABLES,14 OZ
22373,964172,2,FROZEN GROCERY,National,UNKNOWN,VEGETABLES ALL OTHER, 
22441,964813,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
22482,965150,673,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE, 
22483,965165,69,GROCERY,Private,VEGETABLES - SHELF STABLE,CORN,8.5 OZ
22490,965217,282,GROCERY,National,VEGETABLES - SHELF STABLE,CORN,12OZ
22500,965280,2,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC VEGETABLES ALL OTHERS,2 CT
