,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
10788,862276,1107,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - COOKED,7 OZ
10799,862335,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,24 OZ
10820,862538,2209,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - RAW,12OZ
10824,862582,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,8.87 OZ
10842,862728,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,6 OZ
10847,862751,2186,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,2.5 OZ
10849,862754,4864,MEAT,National,PORK,OFFALS, 
10859,862852,4489,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
10867,862867,1178,GROCERY,National,SEAFOOD - SHELF STABLE,SALMON,6 OZ
10877,862935,1230,GROCERY,National,DINNER MXS:DRY,MEAT INCLUDED,32.8 OZ
10901,863151,4338,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
10904,863173,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
10914,863259,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8 7/8 OZ
10915,863263,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,24 OZ
10924,863347,4306,MEAT,National,CHICKEN,CHICKEN BREAST BONELESS, 
10926,863351,1878,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
10931,863408,4229,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
10933,863425,4798,MEAT,National,PORK,RIBS, 
10934,863429,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,16 OZ
10936,863436,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,96 OZ
10937,863438,5599,GROCERY,National,SEAFOOD - SHELF STABLE,MISC.CND SEAFOODS (CRABETC),3.66 OZ
10938,863447,2877,MEAT,National,BEEF,CHOICE BEEF, 
10941,863454,1683,MEAT-PCKGD,National,MEAT - MISC,BREAST - BONELESS(IQF),2 LB
10957,863529,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,LINKS - COOKED,8 OZ
10963,863573,198,NUTRITION,National,PREPARED/PKGD FOODS,MEAT - CAN/POUCH,1.5 OZ
10965,863586,3347,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
10966,863612,2923,MEAT,National,BEEF,CHOICE BEEF, 
10986,863780,4471,DELI,National,DELI MEATS,MEAT:HAM BULK, 
11014,864048,4334,MEAT,National,PORK,STUFFED/MIXED PORK, 
11019,864092,3964,MEAT,National,TURKEY,WHOLE - HENS (15 LBS & UNDER F, 
11024,864179,1896,MEAT-PCKGD,National,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,38.4 OZ
11025,864209,3728,DELI,National,DELI MEATS,MEAT:HAM BULK, 
11040,864312,213,GROCERY,National,MEAT - SHELF STABLE,HASH: CANNED,15 OZ
11047,864392,3992,MEAT,National,CHICKEN,CHICKEN DRUMS, 
11075,864658,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
11085,864747,3836,MEAT,National,BEEF,NATURAL BEEF, 
11091,864789,598,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,8 OZ
11112,864962,2937,MEAT,National,BEEF,CHOICE BEEF, 
11123,865049,3888,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
11144,865303,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
11148,865330,69,MEAT-PCKGD,Private,HOT DOGS,ECONOMY - MEAT,12 OZ
11154,865356,5117,MEAT-PCKGD,National,FROZEN MEAT,CHUNK MEATS - ALL,14.5OZ
11169,865528,1089,MEAT-PCKGD,National,BACON,PREMIUM,16OZ
11170,865531,2778,MEAT,National,TURKEY,TURKEY BREAST BONE IN, 
11180,865606,1107,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BETTER FOR YOU,14 OZ
11192,865725,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,1 LB
11197,865776,2244,DELI,National,DELI MEATS,MEAT: HAM PPK/PRSLC,8 OZ
11201,865823,2994,MEAT,National,LAMB,CHUCK/SHOULDER, 
11203,865856,69,SEAFOOD-PCKGD,Private,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,8 OZ
11210,865891,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,6.75 OZ
11228,865992,69,MEAT-PCKGD,Private,HOT DOGS,PREMIUM - BEEF,16 OZ
11240,866102,1161,MEAT-PCKGD,National,MEAT - MISC,MEAT SNACKS,4 OZ
11313,866697,2090,DELI,National,DELI MEATS,MEAT: HAM PPK/PRSLC,8 OZ
11316,866755,4091,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
11328,866858,4451,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
11332,866878,4309,MEAT,National,CHICKEN,CHICKEN BREAST BONE IN, 
11333,866889,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,6 OZ
11336,866931,69,GROCERY,Private,SEAFOOD - SHELF STABLE,MACKEREL,15 OZ
11342,867016,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,15 OZ
11372,867219,4367,MEAT,National,SMOKED MEATS,OFFALS, 
11388,867387,93,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,12 OZ
11389,867389,2857,MEAT,National,BEEF,PATTIES, 
11397,867420,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW, 
11406,867523,3279,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RW-ALL, 
11431,867667,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
11439,867709,1089,MEAT-PCKGD,National,DINNER SAUSAGE,COCKTAILS,1 LB
11451,867846,3425,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
11452,867847,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,6 OZ
11463,867907,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,3.5 OZ
11483,868075,593,GROCERY,National,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
11488,868107,6081,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN MULTI SERVE ENTREES ALL,1.5 LB
11508,868386,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.25 OZ
11511,868401,593,GROCERY,National,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
11512,868415,2209,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,16 OZ
11519,868499,340,SEAFOOD-PCKGD,National,SEAFOOD - MISC,AUTHENTIC JAPANESE FOODS,23 OZ
11523,868529,2807,MEAT,National,BEEF,SELECT BEEF, 
11536,868642,5657,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,15 OZ
11540,868660,1329,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
11561,868823,1216,MEAT-PCKGD,National,FROZEN MEAT,PORK-FULLY COOKED,2 LB
11579,868972,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11.5 OZ
11586,869029,4374,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
11590,869047,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED - BEEF,14 OZ
11595,869070,3044,MEAT,National,PORK,LOIN - CHOPS BONELESS, 
11596,869077,2974,MEAT,National,BEEF,SOUP/STEW, 
11621,869384,4325,MEAT,National,CHICKEN,BREAST - BONE-IN, 
11638,869524,2014,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,12.8 OZ
11645,869573,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5OZ
11660,869688,3659,MEAT,National,BEEF,GRND/PATTY - BEEF, 
11680,869847,2891,MEAT,National,BEEF,RIB - STK/CHP/SLC, 
11686,869900,1508,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.5 OZ
11689,869907,2896,MEAT,National,VEAL,RIBS, 
11698,869943,93,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,OTHER,16 OZ
11715,870158,1923,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,OTHER,1 LB
11723,870195,1764,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,1 LB
11729,870249,3713,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
11756,870428,1230,MEAT-PCKGD,National,LUNCHMEAT,HAM,10 OZ
11759,870449,3421,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
11763,870513,2209,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,19.76 OZ
11780,870633,69,MEAT-PCKGD,Private,DINNER SAUSAGE,FRESH,18 OZ
11787,870720,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
11790,870758,921,GROCERY,National,MEAT - SHELF STABLE,POULTRY - STEW W/DUMPLINGS/ A,48 OZ
11797,870804,213,GROCERY,National,MEAT - SHELF STABLE,BEEF/PORK - DRIED SLICED W/GRA,4.5 OZ
11798,870817,4773,MEAT,National,PORK,RIBS, 
11801,870831,2938,MEAT,National,BEEF,CHOICE BEEF, 
11802,870843,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BREADED PREPARED CHICK,28 OZ
11805,870882,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,40 OZ
11807,870894,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
11809,870915,1087,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,7.6 OZ
11811,870927,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.5 OZ
11825,871061,397,MEAT-PCKGD,National,MEAT - MISC,BREAST - BONELESS(IQF),40 OZ
11835,871095,334,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,12 OZ
11844,871236,2947,MEAT,National,BEEF,CHOICE BEEF, 
11856,871337,1089,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB
11859,871353,781,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
11874,871513,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,28 OZ
11878,871562,3016,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
11887,871611,4177,MEAT,National,CHICKEN,WHOLE CHICKEN (ROASTERS/FRYER), 
11902,871722,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,20 OZ
11922,871909,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
11932,872021,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
11937,872062,1251,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK, 
11938,872063,2849,MEAT,National,BEEF,GRND/PATTY - BEEF, 
11945,872117,3046,MEAT,National,PORK,LOIN - WH/HALF BONELESS, 
11951,872146,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,20 OZ
11957,872189,93,MEAT-PCKGD,National,HOT DOGS,KOSHER/SPECIALTY,1LB
11960,872245,4863,MEAT,National,SMOKED MEATS,MARINATED PORK, 
11961,872247,2990,MEAT,National,VEAL,ROUND/LEG, 
11971,872342,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF COOKED SHRIMP,14 OZ
11991,872534,3701,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
12013,872702,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,11 OZ
12037,872898,1493,MEAT-PCKGD,National,DINNER SAUSAGE,FRESH,1 LB ROLL
12054,873046,3832,MEAT,National,BEEF,NATURAL BEEF, 
12077,873194,4576,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
12090,873324,1216,MEAT-PCKGD,National,FROZEN MEAT,BREADED - CHICKEN,42OZ
12119,873592,4806,MEAT,National,SMOKED MEATS,MISCELLANEOUS, 
12128,873663,4862,MEAT-PCKGD,National,DINNER SAUSAGE,SAUSAGE, 
12129,873683,3717,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
12145,873834,3809,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RW-ALL, 
12147,873847,69,MEAT-PCKGD,Private,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,38 OZ
12151,873874,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,5.0 OZ
12185,874224,4194,MEAT-PCKGD,National,BACON,BACON - BELLY/JOWL, 
12189,874255,1425,MEAT-PCKGD,National,LUNCHMEAT,BOLOGNA,1 LB
12207,874481,2905,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
12216,874563,3711,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
12218,874587,1726,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11 OZ
12245,874780,2291,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,8 OZ
12256,874854,1329,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
12270,874969,544,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,.8 OZ
12271,874972,2808,MEAT,National,BEEF,SELECT BEEF, 
12283,875076,4786,MEAT,National,PORK,MARINATED, 
12322,875444,4204,DELI,National,DELI MEATS,MEAT:HAM BULK, 
12330,875521,2955,MEAT,National,BEEF,BRISKET, 
12361,875804,3634,MEAT,National,TURKEY,WHOLE TOMS (OVER 15LBS), 
12371,875948,1094,MEAT-PCKGD,National,LUNCHMEAT,VARIETY PACK,FNPK/3.55O
12377,876001,2817,MEAT,National,BEEF,SELECT BEEF, 
12389,876102,4734,MEAT-PCKGD,National,HEAT/SERVE,PRIME BEEF, 
12404,876232,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.25 OZ
12414,876318,69,DELI,Private,PARTY TRAYS,DELI TRAY:MEAT AND CHEESE, 
12416,876379,4310,MEAT,National,CHICKEN,CHICKEN DRUMS, 
12424,876500,1425,MEAT-PCKGD,National,LUNCHMEAT,HAM - STEAKS/SLICES/CUBES,12 OZ
12430,876541,5724,GROCERY,National,BEANS - CANNED GLASS & MW,PREPARED BEANS - BAKED W/PORK,15 OZ
12439,876605,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 3/8 OZ
12442,876624,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
12457,876806,2186,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,8 OZ
12468,876948,69,MEAT-PCKGD,Private,BREAKFAST SAUSAGE/SANDWICHES,OTHER,16 OZ
12506,877358,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.5 OZ
12511,877374,3714,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
12521,877457,2872,MEAT,National,BEEF,CHOICE BEEF, 
12528,877519,2526,GROCERY,National,FRZN SEAFOOD,FRZN MISC SEAFOOD,10 OZ
12544,877649,69,GROCERY,Private,MEAT - SHELF STABLE,POTTED MEATS AND SPREADS,3 OZ
12553,877723,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,40 OZ
12563,877811,1890,MEAT-PCKGD,National,MEAT - MISC,MISC DAIRY REFIGERATED,24 OZ
12569,877869,557,NUTRITION,National,PREPARED/PKGD FOODS,MISC CND MEATS,19 OZ
12585,878063,4472,DELI,National,DELI MEATS,MEAT:HAM BULK, 
12592,878131,544,GROCERY,National,WAREHOUSE SNACKS,MEAT SNACKS,.64 OZ
12598,878222,2065,MEAT-PCKGD,National,HEAT/SERVE,CHICKEN-FULLY COOKED,27.07 OZ
12609,878290,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
12616,878400,2810,MEAT,National,BEEF,SELECT BEEF, 
12626,878467,1025,DELI,National,DELI MEATS,MEAT: BACON,16 OZ
12631,878570,3848,MEAT,National,BEEF,NATURAL, 
12632,878574,557,NUTRITION,National,PREPARED/PKGD FOODS,MISC CND MEATS,19 OZ
12635,878611,1089,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,5 OZ
12643,878667,1094,MEAT-PCKGD,National,LUNCHMEAT,HAM,6 OZ
12647,878710,286,GROCERY,National,SEAFOOD - SHELF STABLE,SARDINES,3.75 OZ
12660,878775,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
12661,878778,3891,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
12670,878865,3512,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
12674,878894,1719,MEAT-PCKGD,National,LUNCHMEAT,HAM,16 OZ
12680,878934,3692,DELI,National,DELI MEATS,MEAT: LUNCHMEAT BULK, 
12694,879057,4280,MEAT,National,TURKEY,WHOLE HENS (UNDER 15LBS), 
12696,879065,2834,MEAT,National,BEEF,SELECT BEEF, 
12732,879516,3847,MEAT,National,BEEF,NATURAL, 
12749,879677,2277,MEAT,National,VEAL,EXTERNAL,1 LB
12757,879735,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
12775,879876,3715,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
12779,879922,4194,MEAT-PCKGD,National,BACON,BACON - BELLY/JOWL, 
12804,880150,2975,MEAT,National,BEEF,SOUP/STEW, 
12808,880179,3279,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RW-ALL, 
12816,880284,69,MEAT-PCKGD,Private,HEAT/SERVE,ENTREES,18 OZ
12823,880314,4880,DELI,National,DELI MEATS,MEAT:HAM BULK, 
12837,880412,4783,MEAT,National,PORK,ENHANCED, 
12838,880417,3514,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
12877,880748,4810,MEAT,National,SMOKED MEATS,HAM - SPIRAL, 
12903,881047,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,7 OZ
12905,881055,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11.5 OZ
12918,881166,2937,MEAT,National,BEEF,CHOICE BEEF, 
12926,881261,1527,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,8 OZ
12940,881391,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,11.6 OZ
12961,881594,2914,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
12964,881608,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9.9 OZ
12985,881805,896,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-BREADERS/BTR MIX,10 OZ
12990,881853,2090,DELI,National,DELI MEATS,MEAT: TURKEY PPK/PRESLC,8 OZ
12999,881912,3008,MEAT,National,LAMB,ORGANIC, 
13004,881931,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-BRD SHRIMP,8 OZ
13024,882139,881,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,16.9 OZ
13029,882190,1089,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,1 LB
13034,882274,69,GROCERY,Private,CONDIMENTS/SAUCES,MISC MEAT SAUCES,12 OZ
13039,882308,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,25.5 OZ
13045,882396,95,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN ENTREES,10 OZ
13056,882476,2977,MEAT,National,BEEF,STIR FRY/STRIPS/FAJITAS, 
13057,882477,69,GROCERY,Private,MEAT - SHELF STABLE,SANDWICH SAUCE,26.5 OZ
13079,882714,3029,MEAT,National,PORK,RIBS - COUNTRY/WESTERN STYLE, 
13105,882941,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
13109,882977,4668,MEAT,National,CHICKEN,SEASONED POULTRY, 
13110,882980,1009,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,10.5 OZ
13112,883003,3726,DELI,National,DELI MEATS,MEAT:HAM BULK, 
13123,883083,2983,MEAT,National,BEEF,CHOICE BEEF, 
13124,883107,4276,MEAT,National,TURKEY,WHOLE HEN (OVER 15LBS), 
13144,883306,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
13160,883418,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.8 OZ
13163,883436,4463,DELI,National,DELI MEATS,MEAT: BACON, 
13168,883474,3274,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-RAW FINFISH-OTHER, 
13180,883582,334,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,12 OZ
13193,883653,4580,MEAT,National,TURKEY,WHOLE - HENS (15 LBS & UNDER F, 
13209,883819,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,3 LB
13233,883958,2925,MEAT,National,BEEF,CHOICE BEEF, 
13234,883963,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ
13252,884118,3834,MEAT,National,BEEF,NATURAL BEEF, 
13260,884145,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
13261,884186,3423,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
13301,884554,69,MEAT-PCKGD,Private,LUNCHMEAT,POULTRY,6 OZ
13302,884572,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,96 OZ
13311,884677,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW,10 OZ
13333,884888,101,SEAFOOD-PCKGD,National,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,8 OZ
13343,884945,1161,MEAT-PCKGD,National,MEAT - MISC,PEPPERONI/SALAMI,6 OZ
13356,885063,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,8 OZ
13358,885070,1107,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,PATTIES - RAW,7 OZ
13422,885779,781,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
13427,885862,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,8 OZ
13428,885863,3523,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
13434,885928,2326,GROCERY,National,SEAFOOD - SHELF STABLE,TUNA,3-3 OZ
13438,885956,2992,MEAT,National,VEAL,THIN MEATS, 
13442,885988,3827,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
13445,886037,4492,DELI,National,DELI MEATS,MEAT:HAM BULK, 
13449,886125,69,MEAT-PCKGD,Private,LUNCHMEAT,HAM,2.5 OZ
13452,886185,5117,MEAT,National,TURKEY,GROUND TURKEY,1 LB
13454,886229,2037,MEAT-PCKGD,National,HOT DOGS,BETTER FOR YOU,16 OZ
13460,886287,3826,MEAT,National,BEEF,NATURAL BEEF, 
13461,886291,4468,DELI,National,DELI MEATS,MEAT:HAM BULK, 
13463,886302,896,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SEAFOOD-MISC-SAUCES/MARIN-WET,8 OZ
13467,886360,4443,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
13472,886406,1025,DELI,National,DELI MEATS,MEAT: SAUS DRY PPK/PRSLC,16 OZ
13482,886481,1094,MEAT-PCKGD,National,LUNCHMEAT,LUNCH COMBO,4.4 OZ
13489,886577,4882,DELI,National,DELI MEATS,MEAT:HAM BULK, 
13490,886587,2090,DELI,National,DELI MEATS,MEAT: BEEF PPK/PRESLCD,8 OZ
13511,886807,2901,MEAT,National,BEEF,LOIN - STK/CHP/SLC, 
13520,886934,69,SEAFOOD-PCKGD,Private,SEAFOOD-FRESH,SEAFOOD-FRE-NON RW-ALL,7.5 OZ
13528,886996,397,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.25 OZ
13530,887003,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,16.00 OZ
13541,887139,69,SEAFOOD-PCKGD,Private,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP EXA,16 OZ
13561,887270,4652,MEAT,National,TURKEY,EXTERNAL, 
13570,887325,2973,MEAT,National,BEEF,SOUP/STEW, 
13587,887474,69,MEAT-PCKGD,Private,MEAT - MISC,GRND/PATTY - FROZEN,2.5 LB
13592,887503,1238,MEAT,National,SMOKED MEATS,PORK-FULLY COOKED,8 OZ
13594,887521,665,MEAT-PCKGD,National,DINNER SAUSAGE,SMOKED/COOKED,12 OZ
13595,887526,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,8 7/8 OZ
13608,887661,4219,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
13612,887691,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,10 OZ
13619,887783,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
13620,887787,3065,MEAT,National,PORK,VARIETY MEAT - EXTERNAL, 
13626,887858,1493,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - PORK,16 OZ
13640,888054,1094,MEAT-PCKGD,National,HOT DOGS,KOSHER/SPECIALTY,1 LB
13697,888549,4288,MEAT,National,TURKEY,TURKEY BREAST BONE IN, 
13721,888802,3710,DELI,National,DELI MEATS,MEAT: SAUS DRY BULK, 
13724,888815,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,17 OZ
