,PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
6202,822407,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
6209,822484,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
6212,822517,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11.5 OZ
6246,822735,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
6287,823098,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.8 OZ
6433,824291,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,57 OZ
6436,824311,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
6485,824759,165,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,23 OZ
6614,825753,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.5 OZ
6647,826090,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,24 OZ
6718,826666,397,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,3 LB
6762,826972,69,GROCERY,Private,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,16 OZ
6772,827050,1999,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,5 OZ
6776,827079,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.5 OZ
6804,827271,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
6820,827433,781,GROCERY,National,MEAT - SHELF STABLE,SANDWICH SAUCE,14.5 OZ
6897,828114,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
6948,828490,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,28 OZ
7078,829621,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16.5 OZ
7106,829972,912,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,12 OZ
7188,830750,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
7248,831213,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
7278,831506,69,GROCERY,Private,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
7283,831536,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
7288,831587,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
7335,831965,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.75 OZ
7369,832285,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
7378,832335,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
7480,833273,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,40 OZ
7490,833350,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
7659,834797,213,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,5OZ
7684,834993,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
7697,835080,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
7764,835634,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11 OZ
7775,835788,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,6.6 OZ
7782,835864,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
7787,835943,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
7825,836286,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
8018,837917,1329,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
8088,838569,1878,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
8164,839208,1905,GROCERY,Private,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
8183,839353,69,GROCERY,Private,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
8244,839880,975,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,16 OZ
8292,840505,781,GROCERY,National,MEAT - SHELF STABLE,LUNCHEON MEAT,12 OZ
8321,840732,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,15 OZ
8429,841799,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11.3 OZ
8453,842049,1630,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,15 OZ
8474,842249,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16.5 OZ
8496,842407,1726,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
8612,843259,781,GROCERY,National,MEAT - SHELF STABLE,BEEF STEW,24 OZ
8626,843347,781,GROCERY,National,MEAT - SHELF STABLE,TAMALES (STOCKED N/CANNED MEAT,15 OZ
8636,843453,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,10 OZ
8661,843659,781,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,5 OZ
8691,843911,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,14 OZ
8702,844023,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
8816,845082,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,12 OZ
8864,845530,881,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,16.9 OZ
8909,845868,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
8912,845894,1508,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,28 OZ
8942,846202,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,14 OZ
8962,846334,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,6 OZ
9027,846947,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,6 OZ
9049,847139,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11.5 OZ
9123,847703,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
9162,848015,69,GROCERY,Private,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
9198,848268,1251,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
9448,850530,5628,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
9452,850546,69,GROCERY,Private,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
9463,850601,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,23 OZ
9500,850834,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11.75 OZ
9514,850954,781,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,10.5 OZ
9546,851188,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SNACKS/APPETIZERS,14 OZ
9557,851271,69,GROCERY,Private,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,32 OZ
9717,852600,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.87 OZ
9775,853119,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,20 OZ
9785,853178,69,GROCERY,Private,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
9807,853317,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.5 OZ
9839,853622,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
9926,854520,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
10054,855601,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,30 OZ
10175,856788,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
10216,857176,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
10322,858181,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
10347,858418,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,76 OZ
10381,858711,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.25 OZ
10407,858910,781,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,5 OZ
10421,859026,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
10599,860478,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,10 OZ
10638,860849,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVE,10 OZ
10824,862582,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,8.87 OZ
10904,863173,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
10914,863259,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8 7/8 OZ
10915,863263,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,24 OZ
10926,863351,1878,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
10936,863436,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,96 OZ
11040,864312,213,GROCERY,National,MEAT - SHELF STABLE,HASH: CANNED,15 OZ
11075,864658,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
11144,865303,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
11210,865891,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,6.75 OZ
11342,867016,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,15 OZ
11431,867667,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
11483,868075,593,GROCERY,National,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
11508,868386,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.25 OZ
11511,868401,593,GROCERY,National,MEAT - SHELF STABLE,HOT DOG CHILI SAUCE,10 OZ
11540,868660,1329,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
11579,868972,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11.5 OZ
11787,870720,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
11790,870758,921,GROCERY,National,MEAT - SHELF STABLE,POULTRY - STEW W/DUMPLINGS/ A,48 OZ
11797,870804,213,GROCERY,National,MEAT - SHELF STABLE,BEEF/PORK - DRIED SLICED W/GRA,4.5 OZ
11805,870882,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,40 OZ
11807,870894,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
11811,870927,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.5 OZ
11859,871353,781,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
11874,871513,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,28 OZ
11902,871722,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,20 OZ
11932,872021,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
11951,872146,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,20 OZ
12013,872702,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,11 OZ
12218,874587,1726,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11 OZ
12256,874854,1329,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
12439,876605,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 3/8 OZ
12442,876624,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
12544,877649,69,GROCERY,Private,MEAT - SHELF STABLE,POTTED MEATS AND SPREADS,3 OZ
12553,877723,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,40 OZ
12609,878290,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
12660,878775,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
12757,879735,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
12905,881055,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,11.5 OZ
12964,881608,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9.9 OZ
13024,882139,881,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,16.9 OZ
13045,882396,95,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN ENTREES,10 OZ
13057,882477,69,GROCERY,Private,MEAT - SHELF STABLE,SANDWICH SAUCE,26.5 OZ
13105,882941,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
13144,883306,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
13160,883418,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8.8 OZ
13260,884145,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
13302,884572,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,96 OZ
13356,885063,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,8 OZ
13422,885779,781,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
13530,887003,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,16.00 OZ
13595,887526,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,8 7/8 OZ
13612,887691,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,10 OZ
13619,887783,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
13724,888815,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,17 OZ
13796,889571,397,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,4.67 OZ
13826,889779,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,11 OZ
13846,889919,781,GROCERY,National,MEAT - SHELF STABLE,LUNCHEON MEAT,12 OZ
13939,890719,1999,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,10 OZ
13995,891217,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
14012,891393,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
14046,891648,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
14095,892008,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.5 OZ
14122,892221,1377,GROCERY,National,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
14155,892502,881,GROCERY,National,FRZN MEAT/MEAT DINNERS,FROZEN PASTA,16 OZ
14185,892800,69,GROCERY,Private,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
14200,892978,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,32 OZ
14217,893108,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,12 OZ
14243,893362,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,31 OZ
14248,893400,1251,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,14.75 OZ
14251,893437,1726,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
14271,893641,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
14284,893729,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,11 OZ
14290,893811,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11 OZ
14300,893875,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10.15 OZ
14403,894886,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
14423,895071,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,40 OZ
14710,897306,5628,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED, 
14724,897413,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7 OZ
14742,897611,69,GROCERY,Private,MEAT - SHELF STABLE,CORN BEEF,12 OZ
14783,897953,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.6 OZ
14915,899042,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.5 OZ
14918,899061,69,GROCERY,Private,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9.25 OZ
14975,899617,69,GROCERY,Private,MEAT - SHELF STABLE,SANDWICH SAUCE,15.5 OZ
14993,899736,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
15024,900021,781,GROCERY,National,MEAT - SHELF STABLE,HASH: CANNED,7.5 OZ
15047,900262,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,9.6 OZ
15135,901061,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,28.8 OZ
15167,901344,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,10.75 OZ
15172,901403,69,GROCERY,Private,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
15259,902192,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9.5 OZ
15266,902238,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11 OZ
15280,902362,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
15305,902618,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
15309,902644,1878,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL, 
15429,903602,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,31 OZ
15508,904375,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,7.5 OZ
15527,904493,1251,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,16 OZ
15563,904779,830,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,5 OZ
15626,905340,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9 OZ
15640,905459,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
15682,905812,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.38 OZ
15728,906202,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,13.5 OZ
15838,907141,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
15967,908213,213,GROCERY,National,MEAT - SHELF STABLE,VIENNA SAUSAGE,L    5.5OZ
16005,908438,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,13 OZ
16016,908537,1799,GROCERY,National,MEAT - SHELF STABLE,MISC CND MEATS,2.75 OZ
16019,908636,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
16130,909630,781,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
16131,909638,5569,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,8 OZ
16323,911311,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,13 OZ
16423,912166,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
16468,912549,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,8.5 OZ
16485,912739,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BREADED PREPARED CHICK,26 OZ
16495,912840,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,9.63 OZ
16498,912860,320,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,13.35 OZ
16502,912898,213,GROCERY,National,MEAT - SHELF STABLE,LUNCHEON MEAT,12 OZ
16522,913046,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
16634,914021,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,16 OZ
16680,914415,69,GROCERY,Private,MEAT - SHELF STABLE,TAMALES (STOCKED N/CANNED MEAT,15 OZ
16687,914476,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,12 3/4 OZ
16691,914492,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,10 OZ
16725,914907,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.50 OZ
16754,915181,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12OZ
16771,915364,781,GROCERY,National,MEAT - SHELF STABLE,MICROWAVE,10 OZ
16796,915586,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9 OZ
16803,915617,1230,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
16901,916424,69,GROCERY,Private,MEAT - SHELF STABLE,CHUNK MEATS - ALL,10 OZ
16913,916487,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.5 OZ
16929,916631,69,GROCERY,Private,MEAT - SHELF STABLE,MICROWAVABLE CUPS,7.5 OZ
16994,917384,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN MULTI SERVE ENTREES ALL,96 OZ
17001,917421,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,16 OZ
17055,917832,213,GROCERY,National,MEAT - SHELF STABLE,CHILI: CANNED,15 OZ
17056,917839,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,12 OZ
17161,918733,608,GROCERY,National,FRZN MEAT/MEAT DINNERS,SS ECONOMY ENTREES/DINNERS ALL,9 OZ
17339,920215,69,GROCERY,Private,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/T,12 OZ
17372,920461,69,GROCERY,Private,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
17379,920528,397,GROCERY,National,MEAT - SHELF STABLE,CHUNK MEATS - ALL,12.5 OZ
17467,921197,1807,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,10 OZ
17522,921554,1377,GROCERY,National,MEAT - SHELF STABLE,PASTA: CANNED,15 OZ
17642,922651,462,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,11 OZ
